'LAKE NAME', 'CONTENTS', 'DATE', 'FUZZY MATCH'
SCHOOLCRAFT_ISLAND_MNGM_0003_1.csv,9. Opened to winter fishing for  rainbow  1959-60. ,1958.0,0
LIVINGSTON_WHITMORE_MNGM_0004_1.csv,2. Opened to year-round fishing for 5  by Cons. Comm. order. ,1/46 ,0
LIVINGSTON_WHITMORE_MNGM_0004_1.csv,"6. Opened to spearing for these species  during the night time 5/15-6/15 and  7/15-8/15, by Cons. Comm. order ",4/48 ,0
MARQUETTE_TWIN_MNGM_0001_1.csv,7. Opened to fall rainbow fishing in ,,0
JACKSON_BATTEESE_MNGM_0001_1.csv,"2. Seining survey conducted by LSI  16/61. 1. m. bass, bluegill near  average, black crappie, perch and  below state average in growth. ",7/61 ,0
KALKASKA_TWINBIG_MNGM_0003_1.csv,5. Opened to fall rainbow  fishing 1949. ,5/55 ,0
CASS_CURTIS_MNGM_0003_1.csv,1. Opened to cisco netting. ,1949.0,0
MACKINAC_FIBORNTROUT_MNGM_0002_1.csv,5. Opened as recommended. ,1967 ,0
MACKINAC_FIBORNTROUT_MNGM_0002_1.csv,6. Opened as recommended. ,1968 ,0
ALGER_BAYWEST_MNGM_0002_1.csv,1. Opened 1961-62 season. ,1961.0,0
KALAMAZOO_HAMILTON_MNGM_0003_1.csv,4. Limited access obtained.  Seventy-five cents per day or  $5.00 per season. Furnish one  boat. ,7/57 ,0
SCHOOLCRAFT_DUTCHFRED_MNGM_0003_2.csv,16. Opened 1968. ,1972 ,0
CALHOUN_DUCK_MNGM_0001_1.csv,"5. Seining survey conducted by LSI  6/12, 15/61. Fishery appears in  excellent condition. Panfish, perch,  bass, n. pike, bullhead, walleye,  gar, dogfish and forage fish. ",8/68 ,0
MECOSTA_CHIPPEWA_MNGM_0003_1.csv,1. Tubes and spawning areas inspected  several times in spring of years  since 1952. One tube has been  replaced with a large culvert.  barrier or stranding is now  to  occur. 2. LSI survey completed 9/61 for  Mecosta County Rod & Gun Club  community project. Site adoption  pending approval by County  Commission and receipt of blue-  prints. ,10/61 ,0
ALGER_SHOENORTH_MNGM_0001_1.csv,5. Opened in 1961 season. ,9/60 ,0
ALGER_SHOENORTH_MNGM_0001_1.csv,8. Opened to winter fishing 1968 ,1967 ,0
LUCE_MUSGRAVE_MNGM_0003_1.csv,2. CCI property-not for sale; all  lands not under lease open to  public; no restrictions by present  leasee. Access OK ,1948.0,0
GOGEBIC_IMP_MNGM_0001_1.csv,1. Designated trout lake. Opened for  41 fall rainbow fishing in 1946 ,1945 ,0
OSCODA_MACK_MNGM_0003_1.csv,"2. 16 adult northern pike 19""  planted.  Intensive seining failed to show any  young of the year or adult pike, 1  adult reported caught by anglers. ",6/52 ,1
KALKASKA_LOG_MNGM_0003_1.csv,3. Opened to fall rainbow fishing  1949. ,4/55 ,0
DICKINSON_ROCK_MNGM_0002_1.csv,1. Access road improved 1961 ,11/61 ,0
BARAGA_BEAUFORT_MNGM_0001_1.csv,5. Site included in dedicated list  dated 2/61. ,3/63 ,0
BARAGA_BEAUFORT_MNGM_0001_1.csv,6. Site developed. Integrated into  state forest campground. ,1963 ,0
OTSEGO_BIGBEAR_MNGM_0002_1.csv,6. Seining completed fall of $60. ,4/61 ,0
IRON_TEPEE_MNGM_0001_1.csv,1. Access is being improved by Ottawa  Forest Improvement Association. ,12/60 ,0
LUCE_OLDHEADQUARTERS_MNGM_0003_1.csv,3. Gill nets & seining in on 7/26-27/60  produced no fish. (Mgt.) ,1963.0,1
MACKINAC_MCALPINE_MNGM_0001_1.csv,10. Opened as recommended. ,1968 ,0
ALGER_WOLF_MNGM_0001_1.csv,1. Opened as recommended 1960 ,1960.0,0
OTSEGO_OPAL_MNGM_0003_1.csv,6. Seining completed 5/62 ,8/56 ,0
ALGER_NAWAKWA_MNGM_0001_1.csv,"1. Access acquired 6/4/64, Sec. 19  (E 40' of W 200' Gov't Lot 3 with  66' ROW to Co. Rd. 703 (Lands) ",1967 ,0
ALGER_NAWAKWA_MNGM_0001_1.csv,1. Access site developed by 1966 ,1967 ,0
MENOMINEE_HAYWARD_MNGM_0002_1.csv,1. Access available.  2 & 3. This lake has top priority  with duck management. Fisheries  be managed as secondary product.  Survey and oxygen survey will be  conducted only if other priority work  is completed. ,11/66 ,0
OGEMAW_DEVOE_MNGM_0003_2.csv,12. Opened to fall fishing in 1949. ,4/61 ,0
KALAMAZOO_TWIN_MNGM_0003_1.csv," of 1950-51, some seining done in  Aug., 1951; a wide variety of fish  taken. ",1/73 ,1
IRON_JAMES_MNGM_0001_1.csv,3. 7000 (F) small-mouthed bass  introduced 1951.  Seining done in 1954 indicated  fair numbers of young of the  year largemouth bass but no  smallmouth bass. ,2/1954 ,0
CALHOUN_LOWERBRACE_MNGM_0003_1.csv,3. Seining surv. conducted by LSI  9/21/60. Fish appear to be slow  growing from data collected ,1962 ,0
IRON_HANNAHWEBB_MNGM_0001_1.csv,2. Opened to Fall fishing in 1946? ,1944 ,0
KALAMAZOO_PAWPAW_MNGM_0003_1.csv,2. Opened to fall rainbow fishing ,1950 ,0
PRESQUE_ESAU_MNGM_0001_1.csv,7. Seining and netting completed  7/62. ,,0
MACKINAC_REXTON_MNGM_0003_1.csv,1. Open to minnow seining 1952.  Minnow dealer W. Duquette & Co.  W. McDonald report ratio of 50  small perch to one minnow. ,1952.0,1
GRANDTRAVERSE_TWINNORTH_MNGM_0003_1.csv,3. Opened to fall rainbow fish-  ing 1949. ,3/55 ,0
ALLEGAN_BASELINE_MNGM_0001_1.csv,3. Access site developed. ,4/78 ,0
CASS_HEMLOCK_MNGM_0003_1.csv,5. Local inquiry indicates fair  Opened to fall rainbow fishing(1950). ,1/79 ,0
MACKINAC_PEGGLEY_MNGM_0002_1.csv,1. Opened as recommended 1952. ,1952.0,0
GOGEBIC_EEL_MNGM_0001_1.csv,2. Access site developed by USFS ,1965 ,0
MARQUETTE_ANGELINE_MNGM_0001_2.csv,9. Opened to winter season 1/60.  Catches fair. ,1/60 ,0
MONTMORENCY_WESTTWIN_MNGM_0001_1.csv,2. Pike marsh survey completed by  LSL. Site inspected not feasible  for management. ,11/61 ,0
CHEBOYGAN_LONG_MNGM_0001_1.csv,1. Survey seining and trap netting  completed. ,10/61 ,1
NEWAYGO_CRYSTAL_MNGM_0001_2.csv,13. LSI seining completed 5/61 ,6/62 ,1
ALGER_ACKERMAN_MNGM_0001_1.csv,9. Access site developed  Highway re-routing resulted in  filling part of north side of lake ,1/49 ,0
SCHOOLCRAFT_INDIAN_MNGM_0004_1.csv,4. Opened to spearing 1949050 season  for 5-yr. period. (legal action) ,1949.0,0
ALLEGAN_LAKE16_MNGM_0003_1.csv,3. Opened to fall rainbow trout  fishing. ,1/55 ,0
MARQUETTE_BONEYFALLS_MNGM_0001_1.csv,1. Access acquired in 1965 and developed  in 1967. ,12/67 ,0
CLARE_CROOKED_MNGM_0003_1.csv,"6. Limited plantings made Sept. 1958,  of LM Bass, Bluegills, Pumpkin-  seeds, & Black Crappies. ",1-59 ,0
GOGEBIC_BEATONS_MNGM_0001_2.csv,12. Site developed on USFS land (1958)  Site turned over to USFS for  maintenance. ,8/62 ,0
MECOSTA_HORSEHEAD_MNGM_0004_1.csv,4. LSI seining completed 4/58 ,10/61 ,1
CASS_COOK_MNGM_0003_1.csv,12. Opened to fall fishing ,,0
OAKLAND_COOLEY_MNGM_0003_1.csv,5. Access purchased and developed ,7/65 ,0
SCHOOLCRAFT_INDIAN_MNGM_0004_2.csv,"6. Gill netting & bag seining done  1952(GalbraithIFR) YP abundant;  NP, WE, RB & WS common, minnows  common, few BG observed ",1952.0,1
CLARE_LILY_MNGM_0001_1.csv,1. Lake winterkilled 1958-59.  Seining program dropped. ,5-59 ,0
CLARE_LILY_MNGM_0001_1.csv,"6. Access site devl. APW, 6/64 ",8/64 ,0
OTSEGO_OPAL_MNGM_0002_1.csv,"6. Seining completed May, 1962. ",2/81 ,0
KALKASKA_DAVIS_MNGM_0002_1.csv,2. 100 legal brook trout planted  1958.  3 Flies only restriction nov mash  he needed ar a letter date ,12/58 ,1
BARRY_DEEPLITTLE_MNGM_0004_1.csv,2. Opened to fall fishing in 1956. ,9/57 ,0
ALGER_BIRCH_MNGM_0001_1.csv,1. Opened as recommended 1960 ,1960.0,0
GOGEBIC_DUCK_MNGM_0001_1.csv,"5. Done, see fish coll. card 6/3-13/69  Surveys of 6/68 and 8/69 indicate  lake contains excellent panfish  populations; large northern pike;  SMB and LMB collected, but  representative sample not obtained.BR  7/573. Site developed but access road  title discovered faulty. Public  not permitted to reach site at  present. ",8/69 ,0
LUCE_THIRD_MNGM_0002_1.csv,9. Opened as recommended. ,1967.0,0
LUCE_THIRD_MNGM_0002_1.csv,10. Opened as recommended. ,1968.0,0
IRON_GOLDEN_MNGM_0001_3.csv,1. Opened to fall rainbow fishing in  1946. ,1/21/18 ,0
WASHTENAW_SILVERBIG_MNGM_0001_1.csv,"2. Seining survey by LSI 9/9/62. Panfish  perch, dogfish, bheads, mud pickerel,  and carp noted. Game fish above  average in growth. Surveyed by hook  and line 5/23/63. Bgills, crappie,  bass above state avg. in growth.  Surveyed by hook and line 5/26/64.  one bgill. caught- - below avg. in  growth. ",1/73 ,0
NEWAYGO_DIAMOND_MNGM_0001_1.csv,2. Seine collections completed  10/60  2/Surveyed 10/61 by LSI. Site  found for community project;  completion pending receipt of  LSI blueprints ,10/60 ,0
LUCE_WHITNEY_MNGM_0002_1.csv,1. Opened as recommended. ,1950.0,0
LAKE_WOLF_MNGM_0003_1.csv,2. Seining done in Sept. 1951  before brush shelters were put in Seining repeated at designated  stations in Sept. 1953; some gill  netting and trap-netting also done.  No definite effect of brush shelters  apparent. ,1952 ,0
LAKE_WOLF_MNGM_0003_1.csv,"3. About 2,500 bluegills (20% young, 70% yearlings, 5% older fish) from  Big Star Lake stocked in Wolf Lake 2. (cont.) Seining repeated in September, 1954 1. 160 brush shelters installed fall,  1956, brings total to 500. ",W.R.C. & ,0
ALGER_BAYWEST_MNGM_0001_1.csv, R13W (1961). Access also  available at coast guard station  but no boat ramp. ,,0
IRON_STKATHRYN_MNGM_0001_1.csv,"4. Done. Trapnetting and seining in  Aug. 1960 produced fair numbers of  bass, bluegills and fairly large  numbers of black crappies ",11/60 ,1
SCHOOLCRAFT_SNYDER_MNGM_0003_1.csv,1. Access acquired by lease of CCI  lands in Sec. 19 ,1961.0,0
CLARE_GEORGE_MNGM_0003_1.csv,"4. Public Fishing Site acquired,  1961. ",10/61 ,0
OSCEOLA_WELLS_MNGM_0003_1.csv,"1. State land frontage. Access  assured.  2,3,4. No, owners opposing.  2,3,4. Owners no langer object ",9/49 ,0
OSCEOLA_WELLS_MNGM_0003_1.csv,"4. Opened (in91957 stocked 77157  $. 2,400 (7.5"") rainbows stocked  4/56. 2,400 (8.2)"") rainbows  stocked 11/56 ",2/56 ,0
OAKLAND_GRASS_MNGM_0004_1.csv,8. Access acquired - usable ,6/65 ,0
CLINTON_MUSKRAT_MNGM_0002_1.csv,1. Opened to spearing as requested ,1952 ,0
OAKLAND_GRAHAM_MNGM_0002_1.csv,2. Survey seined 4/25/61 by LSI.  Stunting of panfish indicated. Future  population studies should be by  or gill net due to unsatisfactory  seining conditions. ,7/65 ,1
VANBUREN_CEDAR_MNGM_0003_1.csv,4. Good returns. Opened to fall  rainbow fishing ,1950 ,0
MENOMINEE_LINNBECK_MNGM_0004_1.csv,7. Access for public assured by road  construction by Menominee Co.  Road Comm. ,,0
LUCE_SYPHON_MNGM_0003_1.csv,8. Opened as recommended. ,1968.0,0
OAKLAND_LAKEVILLE_MNGM_0005_2.csv,8. Access purchased and developed ,7/65 ,0
BARAGA_BIRCH_MNGM_0002_1.csv,1. Site included in dedicated list  dated 2/61. ,3/62 ,0
KALKASKA_STARVATION_MNGM_0004_1.csv,"1. Public Fishing Site purchased  1944-2000 (A) Rainbows planted  1945-2000 (A) Rainbows planted  1946-15000 (F) Rainbows planted  1947-15000 (F) Rainbows planted R.  1948-15000 (F) Rainbows planted  1949-15000(F) Rainbows planted  1950 - 15,000 (F) rainbows ",5/55 ,0
CASS_TWIN_MNGM_0003_1.csv,2. Opened to fall rainbow fishing  in 1949. ,1-51 ,0
INGHAM_LANSING_MNGM_0001_1.csv,3. Seining survey conducted.  See survey summary ,12/60 ,0
KALAMAZOO_LEFEVER_MNGM_0003_1.csv,2. Opened to fall rainbow fishing  Good fishing returns. ,1950 ,0
LAKE_WOLF_MNGM_0003_2.csv,2. Seining and netting repeated ann-  ually since 1954 ,3/57 ,0
LAKE_WOLF_MNGM_0003_2.csv,"10. Restrictions removed, effect-  ive in 1961. ",1/61 ,0
NEWAYGO_BILLS_MNGM_0004_2.csv,11. LSI seining completed 5/61 ,6/62 ,1
LUCE_RANDOLPH_MNGM_0002_1.csv,2. Opened since that date ,1961.0,0
TUSCOLA_MURPHY_MNGM_0003_1.csv,"4. Opened to extended fall season,  renewable annually. Comm. ",1951 ,0
KALAMAZOO_BONNIECASTLE_MNGM_0003_1.csv," 1950-51. Some seining done in  August, 1951. ",1/67 ,1
PRESQUE_FRANCIS_MNGM_0002_1.csv,4. Survey seining and trap netting  completed. ,12/66 ,1
KALKASKA_RAINBOW_MNGM_0003_1.csv,3. Opened to fall rainbow fishing  1949. ,4/55 ,0
KALKASKA_RAINBOW_MNGM_0003_1.csv,10. Flies only restriction not  necessary; might be nedded at  later date. ,1/59 ,1
STJOSEPH_FISHBIG_MNGM_0003_1.csv,2. Opened to fall rainbow trout  fishing. ,1954 ,0
ALLEGAN_ELY_MNGM_0003_1.csv,1. See notes and ref. card. Seining  unsuccessful ,10/61 ,0
SCHOOLCRAFT_MICHAUD_MNGM_0001_1.csv,3. Removing of fingerling XAXXXX  via seining impractical. ,1972 ,1
OAKLAND_CRESCENT_MNGM_0002_1.csv,2. Access purchased and developed ,7/65 ,0
CHEBOYGAN_HEMLOCK_MNGM_0001_1.csv,3. Opened for fall rainbow fishing. ,,0
WASHTENAW_FOURMILE_MNGM_0001_1.csv,"2. Seining survey conducted 9/22,23/60  by LSI Noted bluegill, p. seed,  perch, crappie, I. m. bass, n. pike,  rock bass, bullhead, chubsucker,  dogfish. Lake attractive to anglers. ",1941 ,0
KENT_LIME_MNGM_0001_1.csv,2. Opened to fall rainbow fishing  in 1951. ,1954 ,0
BARAGA_KING_MNGM_0001_1.csv,"3. Site developed in Sec. 26, T. 48N,  R. 33W. ",9-63 ,0
HOUGHTON_WEBBER_MNGM_0004_1.csv,3. Seining in 1953 showed bluegills  and largemouth to be established  and reproducing. ,9/1953 ,0
LUCE_PEANUT_MNGM_0001_1.csv,3. CCI properties not for sale. Policy:  to allow free public access. Access  OK at present ,1948.0,0
SCHOOLCRAFT_ASHFORD_MNGM_0003_2.csv,"14. Opened, 1968 ",1968.0,0
LUCE_WOLF_MNGM_0002_1.csv,2. Opened to commercial minnow  seining 1954 ,1954.0,0
LAPEER_LONG_MNGM_0004_1.csv,3. Seining impossible due to excess  vegetation so trap and fyke nets  used. Game fish made up about half  of take. Wicklund questioned if bgill  would respond to thinning and perhaps  complete erad. needed; but recommended  go ahead with thinning on basis of  seining surv. and growth analysis ,62 ,0
LAPEER_LONG_MNGM_0004_1.csv,5. Survey seining attempted spring of  1963 but both hauls ineffective. ,9/26 ,1
MASON_BASS_MNGM_0001_1.csv,1. LSI seining completed 5/58. ,1/61 ,1
MACKINAC_MUDLITTLE_MNGM_0002_1.csv,1. Opened as recommended 1950 ,1950.0,0
BARAGA_KEWEENAW_MNGM_0002_1.csv,"4. Sites in T51N, R33W, Sec. 3 and  R32W, Sec. 33 included in dedicated  list dated 2/61. ",3/62 ,0
IRON_BALCOMB_MNGM_0002_1.csv,2. Seining done in 1956 failed to  produce any evidence of survival  of L.M. black bass planted in 1954 ,11/66 ,0
LAKE_BUSH_MNGM_0004_1.csv,3. Access assured by public roads. ,9/54 ,0
LUCE_BODI_MNGM_0002_1.csv,3. Seining ops. 7/25/57 produced  few small bluegills. ,1957 ,0
SCHOOLCRAFT_DODGE_MNGM_0003_1.csv,9. Opened to fall fishing for rainbow  1958 ,1957.0,0
SCHOOLCRAFT_DODGE_MNGM_0003_1.csv,10. Opened to winter fishing for  rainbow 1959-60 ,1958.0,0
ALGER_HOWES_MNGM_0001_1.csv,1. Opened to commercial minnow seining beginning 1951 ,1950.0,0
GOGEBIC_COUNTYLINE_MNGM_0001_1.csv,2. Site acquired and developed ,1-52 ,0
BARAGA_RUTH_MNGM_0001_1.csv,4. Site included in dedicated list  dated 2/61. ,2/63 ,0
LUCE_BUCKEYE_MNGM_0003_1.csv,5. Opened to fall rainbow fishing ,A 1950 ,0
IRON_DEER_MNGM_0001_2.csv,11. Site completed 1963. ,10/64 ,0
LUCE_NONAMESOUTHEAST_MNGM_0002_1.csv,1. Opened as recommended 1962 ,1962.0,0
GOGEBIC_ELBOW_MNGM_0001_1.csv,3. Access developed by USFS ,12/65 ,0
MONTCALM_HALFMOON_MNGM_0003_1.csv,3. Opened to fall rainbow fishing ,9/53 ,0
MACKINAC_MANISTIQUESOUTH_MNGM_0003_1.csv,8. A site purchased 1949 in Sec. 36  (Ferris). Site purchased 1950 in  Sec. 25(Wolf) ,1951.0,0
MACKINAC_MANISTIQUESOUTH_MNGM_0003_1.csv,8. Limited pub. access guaranteed on  two streets in Curtis subdivision  near Wright's Resort (see lett. file) ,1951.0,0
OTSEGO_TWENTYSEVEN_MNGM_0001_1.csv,3. Seining completed 5/62 ,8/62 ,0
CHIPPEWA_BOBBYGAY_MNGM_0003_1.csv,1. LM bass and PS sunfish stocked  1941. Perch and bluegills reported  by CO W. McDonald. Access poor  (see notes and refs. 8/31/50). ,1950.0,0
ISABELLA_LITTLEFIELD_MNGM_0001_1.csv,8. Netting done 1960. Limited sample.  Trout return unsatisfactory.  Bluegills stunted. Fish population  very complex. ,1/61 ,0
OTSEGO_MARJORY_MNGM_0001_1.csv,1. Survey seining and trap netting  completed. ,10/61 ,1
LAPEER_NEPESSING_MNGM_0003_1.csv,3. Seining indicated slow growing  bluegill and perch.  Electrofishing indicated stunted  panfish and an overly abundant  pop. of large carp. ,11/58 ,0
STJOSEPH_PLEASANTLITTLE_MNGM_0001_1.csv,"1. 1,500 legal-sized rainbows  stocked 1949.  Opened to fall rainbow fishing. ",1951 ,0
LAKE_HARPER_MNGM_0004_1.csv,"4. Opened to fall fishing 1951.  5, 7. Collections made in summer, 1954.  No trout netted, none reported caught  in 1954, few in 1953. ",11/50 ,0
LUCE_BASS_MNGM_0003_1.csv,4. Opened to winter fishing for  rainbow Jan.-Feb.-Dec. 1960g  Jan.-Feb. 1961 ,1/61 ,0
LUCE_BASS_MNGM_0003_1.csv,7. Opened as recommended 1955 ,4/61 ,0
LUCE_BASS_MNGM_0003_1.csv,8. Opened as recommended 1955 ,1955 ,0
LUCE_BASS_MNGM_0003_1.csv,11. Opened as recommended 1960 1967 ,1956 ,0
IRON_ROBINSON_MNGM_0003_1.csv,2. 92 brush shelters installed 1953. 3. Done. Site not usable at present 4. Lake surveyed. Stunted panfish  population present. ,1949 ,0
STJOSEPH_MIDDLE_MNGM_0003_1.csv,2. Opened to fall rainbow fishing. ,1954 ,0
HOUGHTON_PORTAGE_MNGM_0002_1.csv,"3. Limited creel census data collected  August 1977 indicates fishing pressure  high, success was low, ",8/70 ,0
OTSEGO_DIXON_MNGM_0001_1.csv,5. Seining completed 7/62. ,8/62 ,0
SCHOOLCRAFT_STEUBEN_MNGM_0001_1.csv,9. Limited WAE survival noted in 8/78;  yellow perch stunted & numerous. ,2/79 ,0
MENOMINEE_HERMANSVILLE_MNGM_0001_1.csv,2. Seining along the shore in 1955  produced several young-of-the-  year L.M. Black Bass and blue-  gills. ,12/55 ,0
MENOMINEE_HERMANSVILLE_MNGM_0001_1.csv,2. Winter check in 1956 revealed poor  oxygen conditions. Winterkill  on bass and bluegills observed  in spring of 1956. Seining in  late summer did not produce  any young-of- the-year bass or  bluegills. ,1956 ,0
MENOMINEE_HERMANSVILLE_MNGM_0001_1.csv,"4. Seining with a common sense seine  produced numerous young-of-the-  year bluegills, ",1/62 ,0
MONTMORENCY_WOLFLITTLE_MNGM_0001_1.csv,9. Seining completed. ,12/62 ,0
LENAWEE_WAMPLERS_MNGM_0001_1.csv,5. Electro-shocking survey conducted  7/5/78. No tiger muskies captured.  Limited catch of panfish & bass. ,,0
SHIAWASSEE_HOPKINS_MNGM_0003_1.csv,5. Seining survey conducted.  See survey summary ,12/60 ,0
LUCE_DONUT_MNGM_0002_1.csv,1. Opened as recommended 1950 ,1950.0,0
MACKINAC_WOLF_MNGM_0002_1.csv,1. Opened as recommended 1952 ,1952.0,0
MACKINAC_MANISTIQUESOUTH_MNGM_0003_2.csv,8. Site on Sec. 36 developed 1957 ,1957.0,0
MACKINAC_MANISTIQUESOUTH_MNGM_0003_2.csv,20. Opened as recommended. ,1967.0,0
ALGER_JOHNS_MNGM_0001_1.csv,1. Opened as recommended 1962 ,1962.0,0
ALPENA_BEAVER_MNGM_0001_1.csv,3.50 groups of 5 per group of hoad  shelters installed during spring  of '57 .  Seining completed June 1962 ,1957 ,0
BARRY_DUNCAN_MNGM_0003_1.csv,2. Access acquired 1955. Improved  site 1961. ,12/61 ,0
KALAMAZOO_HAMPTON_MNGM_0003_1.csv,4. Opened to fall rainbow fishing  in 1955. ,1971 ,0
KENT_QUIGGLE_MNGM_0002_1.csv,3. Opened to fall rainbow fishing ,8/65 ,0
CALHOUN_LEE_MNGM_0001_1.csv,6. Opened to fall fishing 1951. ,1956 ,0
CALHOUN_LEE_MNGM_0001_1.csv,11. Opened to special winter season  1960. Very few trout taken through  the ice. ,,0
CALHOUN_LEE_MNGM_0001_1.csv,12. Survey seined bY LSI 5/29/62.  Seining difficult and not effective  One trout taken. n. pike and 1. m.  bass fishing reported fair. No  recommendations at this time ,,0
CLARE_LOWERNESTER_MNGM_0002_1.csv,2. Access site developed 6/64 ,8/64 ,0
CASS_ROBBINS_MNGM_0003_1.csv,2. Opened to fall rainbow fishing  in 1950. ,1/67 ,0
ANTRIM_INTERMEDIATE_MNGM_0001_1.csv,"2. Planted 2,000 legal- sized rain-  bow trout, 1944, '45 and '46.  Opened to fall rainbow fishing ",1/69 ,0
DELTA_BILLYGOOD_MNGM_0003_1.csv,"2. Seining & angling by C. Long,  6-3-53 failed to produce any bass.  Anglers' reports indicate no bass  have been captured, following in-  troduction in 1949. Hence, #2  under recommendations should be  put into effect. ",,0
CLARE_THIRTEEN_MNGM_0003_1.csv,1. Survey seining cancelled due to  private nature of lake. ,7/59 ,1
MACKINAC_CRAWFIN_MNGM_0002_1.csv,1. Opened as recommended 1952 ,1952.0,0
MACKINAC_SAND_MNGM_0004_1.csv,1. Opened as recommended 1952. ,1952.0,0
SCHOOLCRAFT_CLEAR_MNGM_0003_2.csv,12. Opened 1968. ,1968 ,0
OAKLAND_LONG_MNGM_0001_1.csv,2. Access purchased and developed ,7/13/65 ,0
