'LAKE NAME', 'CONTENTS', 'DATE', 'FUZZY MATCH'
GOGEBIC_LOON_MNGM_0001_1.csv,"6. (Cont'd) Netted 6/83. SMB nos  good, 19% of collection over 18"".  CWS, YEP, nos appear unchanged.  Light gill netting collected few  ciscos. Rock bass not collected  in previous 5 surveys found in  high (relationship to SMB) nos.  Regs are protecting SMB from  over harvest. ",10/83 ,0
LIVINGSTON_WHITMORE_MNGM_0004_1.csv,"1. m. bass 1937, 39, 40; perch 1937-38.  Inventoried 8/40. Bgillabundant, P.  black crappie, S. m. bass, 1. m. bass,  rock bass, warmouth common; forage  bheads and dogfish also.  Lake mapped 8/40 by IFR  P. A. S. purchased 5/17/43. ","fish, ",1
GOGEBIC_GOGEBIC_MNGM_0001_2.csv,13. 81 shelters placed by WORK 1977. ,10/77 ,0
GOGEBIC_GOGEBIC_MNGM_0001_2.csv,13. 44 shelters placed by WORC in 1978 ,12/78 ,0
GLADWIN_HOISTER_MNGM_0006_1.csv,3. Cancel - ASH 1944  Conditions suitable for trout but  fluctuating water levels present  important problem and permanent  control dam should be constructed ,5-19-52 ,0
LUCE_BELLELAKEONE_MNGM_0004_1.csv,1. Brush shelters (184) installed in  the fall of 1954. ,12/54 ,0
MARQUETTE_HAYWIRE_MNGM_0001_1.csv,3. Good first few days of seasons  in 1948-49-50-51 & 52. Some com-  plaints of too many sublegals in  spring. ,12/63 ,1
KALKASKA_TWINBIG_MNGM_0003_1.csv,2. 65 shelters installed ,WRC1014/53 ,0
GRANDTRAVERSE_GREEN_MNGM_0001_1.csv,6. 120 shelters installed 1951. ,1954 ,0
OTSEGO_BIGBEAR_MNGM_0002_2.csv,"9. 1st. pike marsh constructed, 68.  10 Delete, total treatment not  justified ",7/69 ,1
MACKINAC_FIBORNTROUT_MNGM_0002_1.csv,"1. Dam constructed and completed  10/20/64 by contr. Clair Chipman,  Orleans, Mich. Partially flooded  fall 1964 ",1964 ,0
MACKINAC_FIBORNTROUT_MNGM_0002_1.csv,3. Same leakage summer 1965 - dam  overflowing fall 1965-see notes  refs. (Mgt) ,1965 ,0
SCHOOLCRAFT_CUSINO_MNGM_0003_1.csv,4. 64 brush shelters installed in  in 1949; each marked  groups group with a red and white pole (LS) ,1949.0,0
IRON_HAGERMAN_MNGM_0001_1.csv,2. Brush shelters installed - 1949  Poor fishing reported from Hagerman  in 1949-50. ,1/11/62 ,0
IRON_HAGERMAN_MNGM_0001_1.csv,2. (cont.) 96 brush shelters installed  1953. ,12/62 ,0
IRON_HAGERMAN_MNGM_0001_1.csv,8. Creation of a pike marsh not feasible  nor in line with good lake mgt. ,1/70 ,1
ANTRIM_ELK_MNGM_0001_2.csv,"11. 305 brush shelters placed in  15 groups-summer, 1978, ",2/79 ,0
ALCONA_OBRIEN_MNGM_0001_1.csv,2. 20 Hoad Shelters 1957. ,1957 ,0
ALCONA_OBRIEN_MNGM_0001_1.csv,3. Gravel added ,8/60 ,0
ALCONA_OBRIEN_MNGM_0001_1.csv,"5. Brush filter dam installed==1939?  Reported in poor repair 1942.  New barrier dam in 1949.  Dam repaired, 1952. Suckers  again present, 1952. ",,0
GLADWIN_WIXOM_MNGM_0003_1.csv,2. Public fishing sit e developed  1961. Additional filling planned. ,8/63 ,1
GLADWIN_WIXOM_MNGM_0003_1.csv,"4. Pike marsh developed with local  sportsman's club, Sec. 26, T. 18N  R. 1E. Good success, 1963.  Good success, 1964 ",6/64 ,1
OGEMAW_DEVOE_MNGM_0003_1.csv,2. 20 shelters 1948 ,,0
GOGEBIC_POMEROY_MNGM_0001_1.csv,3. Eng. surv. completed;dam sites  located and surveyed ,8/65 ,0
GLADWIN_PRATT_MNGM_0001_1.csv,2. Pike marsh completed (30 ac) 1959. ,1960 ,1
GLADWIN_PRATT_MNGM_0001_1.csv,"2. Marsh operated by local sports-  man's club. Good success 1962-63  2d. Marsh not operated, 1964.  No water. ",2/64 ,0
JACKSON_GILLETTS_MNGM_0001_2.csv,"8. Fish barrier, reinforcing-rod  installed on top of lakelevel control  structure 9/3/69 ",fish. ,1
LUCE_GRASS_MNGM_0002_1.csv,"1. Stocked with 200 (I) brook in  June and 200 (L) in October, 1960.  Has been stocked with 600 (L)  brook trous in 1959. produced  some good catches throughout 1960  senson; perch also present;  besver dam a t outlet. ",10/60 ,0
MACKINAC_EAST_MNGM_0003_1.csv,"5. Temporary( sand bag) dam installed  by ""Red"" Thompson at outlet held  water relatively high during 1949  season. Dam repaired 1952, but  washed out by fall.  In 1955 Thompson reconstructed  using sand and cement in bags which  returned a level above normal  1955-56( without may have had severe  winterkill in 1956 ",1950.0,0
GOGEBIC_LITTLEPRESQUEISLE_MNGM_0001_1.csv," tion of n. pike, y. perch, 1. m. bass,  rock bass, crappies and pumpkinseeds. ",TBD ,1
ANTRIM_BELLAIRE_MNGM_0005_1.csv,"3. Discontinued, drawn down indefinitely  dam repair. ",1/74 ,0
ALGER_TIE_MNGM_0003_1.csv,"2. Six net days (experimental  and one-inch bar) during  summer of 1948 yielded 47  perch, no trout. Recommenda-  tion revised (Item 2) ",,1
BARAGA_BEAUFORT_MNGM_0001_1.csv,"1. Netting results inconclusive because  vandals tampered with nets. Y.  SM bass, LM bass, rock bass, n.  and walleyes taken. ",8/48 ,1
BARAGA_BEAUFORT_MNGM_0001_1.csv,"2. Survey shows lake to contain an  abundant and well balanced population  of perch, pike, walleyes, rock bass  and white suckers. Only 1 SM bass  taken. ",8/53 ,1
BARAGA_BEAUFORT_MNGM_0001_1.csv,3. Brush shelters (160) installed  fall 1955. ,12/55 ,0
BARAGA_BEAUFORT_MNGM_0001_1.csv,7. 80 jackstraw fish attractors  installed 1/75 and 6/75. ,1/76 ,1
BARAGA_BEAUFORT_MNGM_0001_1.csv,"2. cont'd. Netted 6/75; pop. dominated  by rock bass & suckers; very few n.  pike, walleye, or perch collected. ",1/76 ,1
MARQUETTE_SHAGLITTLE_MNGM_0001_1.csv,3. Habitat deteriorating for small  largemouth bass due to cottage and  home development on shoreline.  spawning habitat available for  northern pike. ,6/73 ,0
CLARE_BERTHA_MNGM_0001_1.csv,"4. Marsh constructed fall 1958, pike  fry visible spring 1959. ",7/59 ,0
CLARE_BERTHA_MNGM_0001_1.csv,7. Marsh operation discontinued for  present. No need to increase  flooded area until it is again  operated. ,1/62 ,0
OSCODA_ISLAND_MNGM_0003_1.csv,2. 22 shelters 1947. ,9/61 ,0
OTSEGO_BIGBEAR_MNGM_0002_1.csv,5. 100 brush shelters installed in  1952. ,12/58 ,0
IRON_TEPEE_MNGM_0001_1.csv,4. Done. Mapped. March 1976 ,1/77 ,1
BARAGA_SIXMILECREEK_MNGM_0001_1.csv,3. Dam completed under APW prog.  August 1965 ,8/65 ,0
BARAGA_SIXMILECREEK_MNGM_0001_1.csv,6. Revised. Dam closed but pond not  treated with rotenone. ,6/66 ,0
LIVINGSTON_ZUKEY_MNGM_0003_1.csv,3. 82 brush shelters installed  in 1948-49 ,1955 ,0
MACKINAC_MCALPINE_MNGM_0001_1.csv,"1. Dam constructed and completed  11/3/64 by Al Boyd Constr. Co.  Germfask (Eng). Pond area brushed  by inmate labor winter, 1964-65.  Flooded spring 1965 (LSI) ",1965 ,0
MACKINAC_MCALPINE_MNGM_0001_1.csv,6. 4 boards removed from dam--  cut area by 6 acres. ,1967 ,0
ANTRIM_ELK_MNGM_0001_1.csv,"2. 217 Shelters installed in 1948,  100 shelters installed in 1951, 100  shelters in 1952, 50 shelters installed  in 1953 ",8/56 ,0
ALGER_NAWAKWA_MNGM_0001_1.csv,2. Basic inventory completed 7/24-  8/29/66. Poor fish sample - - growth  analysis indicates all fish except  large sunfish are under state  average. ,1967 ,1
CASS_BIRCH_MNGM_0002_1.csv,15. 30 brush shelters installed 1947  80 brush shelters installed 1956 ,,0
IRON_STAGER_MNGM_0001_1.csv,4. Screen installed in spring of  1963 by LSI ,10/63 ,0
CALHOUN_DUCK_MNGM_0001_2.csv,7. cont. Suitable spawning marsh not  available; recommendation withdrawn. ,8/80 ,1
LUCE_MOON_MNGM_0003_1.csv,4. 10 groups of 24 shelters using 10  Hoad jacks per shelter installed  fall 1957 ,1953.0,0
ALGER_TROUT_MNGM_0005_1.csv,5. Artificial spawning gravel in-  stalled 1979. ,1/80 ,1
WASHTENAW_WINNEWANA_MNGM_0001_1.csv,"1. Dam completed 5/59, as a coop.  Fish-Parks proi Fish supplied  $1500 in materials, Parks supplied  $3500 in construction. ",1959 ,0
OGEMAW_DEVOE_MNGM_0003_2.csv,17. 10 shelters installed. Subsequent  fishing tests by RRA personnel  failed to indicate improved fishing. ,,0
IONIA_MORRISON_MNGM_0001_1.csv,3. Brush shelters installed ,6/49 ,0
OSCEOLA_ROSE_MNGM_0001_1.csv,2. 45 Brush shelters installed in  1949. ,2/55 ,0
OSCEOLA_ROSE_MNGM_0001_1.csv,"6. Wooden sheet piling dam, 12"" head,  installed 3/21/57. ",1/58 ,0
OSCEOLA_ROSE_MNGM_0001_1.csv,10. Removed pike marsh dam. ,,0
MONTMORENCY_MUSKELLUNGE_MNGM_0001_1.csv,"2. Lake level has been established  but to date no dam has been built.HLT  Lake level established Jan. 17, 1955. ",7/52 ,0
IRON_JAMES_MNGM_0001_1.csv,5. No potential for pike marsh ,10/62 ,1
OTSEGO_DOUGLAS_MNGM_0001_1.csv,1. 30 brush shelters installed in  1951. ,1/74 ,0
PRESQUE_ESAU_MNGM_0001_1.csv,"2. ""This type shelter discontinued,  see recommendation No. 6."" ",11/1953 ,0
HILLSDALE_HEMLOCK_MNGM_0001_1.csv,4. Brush shelters installed ,Public ,0
HILLSDALE_HEMLOCK_MNGM_0001_1.csv,"7. Eight net-nights completed 10/7/65.  Perch and ciscoes abundant; bluegill,  bl. crappie, white suckers and rock  bass also taken ",1955 ,1
GOGEBIC_BEATONS_MNGM_0001_1.csv,"2. Reconnaissance surv. showed lake  contained S. m. bass, yellow perch,  rock bass, p. seeds, and rainbow  trout. Brook trout and landlocked  salmon rep orted. ",9/37 ,1
DICKINSON_EDEY_MNGM_0001_1.csv,1. Hood shelters installed 1957; 35  groups of 10 each on 10 ft. contour. ,7/27/62 ,0
WASHTENAW_HALFMOON_MNGM_0001_1.csv,4. 101 brush shelters installed in  1948-49. ,1948 ,0
MENOMINEE_BAKER_MNGM_0001_1.csv,2. Done. Dam in operation. ,12/60 ,0
CASS_HEMLOCK_MNGM_0003_1.csv,9. 1971 water analysis indicates  excellent trout habitat. ,,0
WASHTENAW_PORTAGELITTLE_MNGM_0001_1.csv,"5. Eight net-nights completed 10/22/65.  Bl. crappie, bullheads and bgill. in  abundance, also took perch, cisco.  L. E. sunfish, n. pike, gar, warmouth,  walleye, rock bass and white sucker.  Eight net-nights 6/21/66 took same  species as above (less cisco and  plus bowfin, p. seed, I. m. bass. g  No rainbow trout taken in ne ts.  Several large carp observed.  N. pike and gar common. ",2/66 ,1
STJOSEPH_SAND_MNGM_0001_1.csv,3. Launching ramp installed by county  in 1971. ,2/72 ,1
KEWEENAW_FANNYHOOE_MNGM_0001_2.csv,9. Modified outlet barrier installed ,2/64 ,1
JACKSON_LIME_MNGM_0001_1.csv,6. 90 shelters in 18 groups of five  installed in fall 1954  7 Surv produced very few fish.  Perch very abundant. ,2/65 ,0
LAKE_IDLEWILD_MNGM_0001_1.csv,"5. 70 brush shelters installed spring,  1954. ",2/55 ,0
MONTMORENCY_AVALON_MNGM_0001_1.csv,6. 56 brush shelters installed in  1949 and 348 in 1950. ,7/64 ,0
SCHOOLCRAFT_STANLEY_MNGM_0002_1.csv,2. Dam constructed by Game Div. ,1950.0,0
HOUGHTON_ROLAND_MNGM_0001_2.csv,14. Done 3/74; 44 log crib shelters  installed on shoals. ,3/71 ,0
MONTMORENCY_WESTTWIN_MNGM_0001_1.csv,1. 97 brush shelters installed  in 155 ,156 ,0
MONTMORENCY_WESTTWIN_MNGM_0001_1.csv,1. 56 shelters installed in '56  53 shelters installed in '54  and '55 by club members ,156 ,0
MONTMORENCY_WESTTWIN_MNGM_0001_1.csv,"10. 130 brush shelters installed  summer, 1978. ",2/79 ,0
ALLEGAN_GREEN_MNGM_0003_1.csv,8. 145 brush shelters in 29 groups  of 5 installed during winter of  1952-53. ,,0
LAPEER_SAWDEL_MNGM_0001_1.csv,1. Dam completed. Game ,2/65 ,0
GOGEBIC_GOLDENSILENCE_MNGM_0001_1.csv,"1. Netting shows lake to contain 1. m.  bass, y. perch, rock bass. See fish  coll. formdated 10/24-25/66 ",10/66 ,1
CRAWFORD_BIGCREEK_MNGM_0001_1.csv,"6. Impoundment drained 4/70. Fish  harvested below dam at a temporary  3 pickup loads of small perch, sunfish  suckers harvested. Stream above dam  treated with rotenone to eliminate  remaining fish. Treatment unsuccessful  due to turbidity and a large shallow  marsh in sec. 14. Replanted w/rainbow  walleye fry. ",3/79 ,0
KALAMAZOO_THREE_MNGM_0001_1.csv,1. Done-trout habitat in Lake #1 & 2. ,8/74 ,0
CHEBOYGAN_LONG_MNGM_0001_1.csv,5. Natural pike recruitment successful  from inlet marsh ,2/81 ,1
SCHOOLCRAFT_INDIAN_MNGM_0004_1.csv,3. Level of Indian L. set by Circuit Ct.  order 6/19/45 at 613. 27 a. S. 1.  with min. flow of 15 cfs( city water  supply). Dam const. at M94 bridge ,1949.0,0
LUCE_BUCKIES_MNGM_0002_1.csv,"2. Dam built under APW program  fall, 1964 - Schnuer Excavating  Contr. Proj. #FS 9-128-300-010-06 ",1964.0,0
IRON_JINGLE_MNGM_0001_1.csv,2. Installation might be possible  near beaver dam site. ,1/48 ,0
IRON_JINGLE_MNGM_0001_1.csv,3. Prevention of migration of  un- desirable species into lake  would be very difficult and in-  stallation of dam costly. Project  should not be considered for the  present. ,7/67 ,0
MARQUETTE_BONEYFALLS_MNGM_0001_1.csv,"2. Surveys conducted 8/66 & 8/69.  Poor trout habitat. Northern pike,  bass and perch dominant. ",2/70 ,0
MONTMORENCY_SAGE_MNGM_0001_1.csv,3. Dam completed on East Sage. ,6/62 ,0
LUCE_BELLELAKEONE_MNGM_0003_1.csv,2. 184 brush shelters installed in  8-12 ft. depth fall 1954 (LSI). ,1954.0,0
GOGEBIC_BEATONS_MNGM_0001_2.csv,"14. Lake netted 6/65. One 14"" splake  in sample. Netting indicates large  biomass of 6""-8"" perch, 4"" -6"" rock  bass, and 104-16"" suckers. ",8/65 ,1
MECOSTA_HORSEHEAD_MNGM_0004_1.csv,"5. Agreement between land owners  and Mecosta Co. Rod and Gun  Club(Harold Jehnzen, Pres.)  completed 10/61; dam, tube, &  road established on east side  marsh 10/61. ",,0
KEWEENAW_NONAME_MNGM_0002_1.csv,5. Dam with wooden drop-thru spillway  installed by LSI.  3(cont). 500 legal brook trout planted  in 1963. ,2/63 ,0
KEWEENAW_NONAME_MNGM_0002_1.csv,11. Revised; dam washed out with  1968 spring flood. ,1966 ,0
DICKINSON_LOUISE_MNGM_0001_1.csv,4. Brush shelters installed Fall of  1952. ,12/55 ,0
SCHOOLCRAFT_MULESHOE_MNGM_0002_1.csv," NOP scarce, PSS small & slow growing,  no LMB observed. H2O chemistry also  preformed. NOP spawn habitat poor. ",1981 ,0
SCHOOLCRAFT_MULESHOE_MNGM_0002_1.csv,4. 25 shoreline tree covers installed  3/82 ,4/82 ,1
CHIPPEWA_SHELLDRAKE_MNGM_0001_1.csv,"1. Dam constructed 1963-64. Com-  pleted 10/6/64 by Ford Martin  Gravel Co. Mackinac City, Mich.  Stop logs put in place 10/23/64  (LSI-Eng.) ",1964 ,0
CHIPPEWA_SHELLDRAKE_MNGM_0001_1.csv,"5. 60,000 swim-up fry stocked above  Shelldrake Dam on 6/2/65 ",1965 ,0
HOUGHTON_ROLAND_MNGM_0001_1.csv,4. Brush shelters installed 1949.  (Cont'd.) Additional brush shelters  installed 1955 ,1/50 ,0
LUCE_TROUT_MNGM_0003_1.csv, Newberry Hdq. had repaired old  beaver dam a short distance  lake with piling and sand. This  was prior to 1944 and was only  temporary. ,1955.0,0
LUCE_TROUT_MNGM_0003_1.csv,4. Levels run and BM set at proposed  dam site by B. Vollmer( LSI)  and L. Anderson( Mgt) 10/56--  earth fill with grass over-run  proposed. (Dept. Eng. put skids  under recommendations) ,1956.0,0
IOSCO_LONG_MNGM_0003_1.csv,4. Done--spring 1967. Permanent  cement water control structure  this marsh built in fall of 1968.  fry were observed to be abundant  in this fertile appearing marsh  during the month of May.  4 add: Marsh abandoned about 1973  to land owner complaint. ,5/69 ,0
MONTMORENCY_ATLANTA_MNGM_0001_1.csv,"1. Not done, pond drawn down for dam  repair ",1/74 ,0
KENT_BLUE_MNGM_0003_1.csv,3.60 brush shelters installed  as recommended ,7/47 ,0
HOUGHTON_GERALD_MNGM_0001_1.csv,4. Brush shelters installed fall 1949  (Cont'd.) 116 addition brush shelters  installed 1955. ,1/50 ,0
LUCE_WESTBRANCH_MNGM_0002_1.csv,"1. 22000(f) brook trout stocked 1951.  Pond held up by beaver dam,  so stocked with 500(L) brook  trout 1953. ",1953.0,0
ANTRIM_WILSON_MNGM_0001_1.csv,"2. Bellaire Improv. Assoc. plans to  arrange agreement with Charlevoix  Light & Power Co. to stablize the  level of Intermediate L. by control  of its dam, which also will affect  Wilson L. Stabilization should  improve spawning conditions for pike. ",11/64 ,0
SCHOOLCRAFT_INDIAN_MNGM_0004_2.csv,3. Water levels down--dam out. ,1952.0,0
SCHOOLCRAFT_INDIAN_MNGM_0004_2.csv,3. Dam at outlet (M94 bridge reconstructed  1955-56 by Indian L. Resort Assoc. ,1954.0,0
CHARLEVOIX_BOOTH_MNGM_0001_1.csv,2. 40 brush shelters installed in  1949.  Unable to seine. Gill netted  October 1962. ,12/62 ,0
BARAGA_MENGE_MNGM_0002_1.csv,1. One low-head dam completed ,8/63 ,0
OSCEOLA_HEWITT_MNGM_0002_1.csv,1. Pike marsh completed ,11/60 ,1
CLARE_CROOKED_MNGM_0003_2.csv,"12. Pike marsh operated. Good success  1962 No fry produced 1963, as  interest collapsed without state  pushing.  #15. Completed 6/69. ",4/71 ,1
