'LAKE NAME', 'CONTENTS', 'DATE', 'FUZZY MATCH'
HOUGHTON_PIKE_MNGM_0001_1.csv,"5. cont'd. 4200 rbw 9.9 cm 6/79,  170,000 n. pike fry 5/79, 50 b1.  gill ad 5/79. ",11/79 ,1
HOUGHTON_PIKE_MNGM_0001_1.csv,7. Netted 8/82. NOP and WAE well  established. BLG stunting. 300#  BUH removed. ,1/83 ,0
KEWEENAW_MEDORA_MNGM_0001_3.csv,"18. Partial survey 8/29/79. Perch  overabundant, walleye growth and  survival good. Sm. Bass and P.  present in fair nos. Rbw. growth  fair. Gill nets not used to sample  W. fish or rbw. ",11/79 ,1
OSCODA_SADDLEBACK_MNGM_0003_1.csv,3. Completed 6/14/78. Winterkill ap-  parently eliminated LMbass &b.gills  from the lake. Perch are recovering ,3/79 ,0
LIVINGSTON_MURRAY_MNGM_0002_1.csv,2. Chem. treat with rotenone by LSI ,12/60 ,0
LIVINGSTON_MURRAY_MNGM_0002_1.csv,10. Chemically treated in fall of ,10/69 ,0
IRON_STANLEY_MNGM_0001_1.csv,2. Lake surveyed. White suckers  largest portion by weight of fish  walleye pop. low. ,3/72 ,1
IRON_STANLEY_MNGM_0001_1.csv,"6. Done. 1, 380 kg. of S. perch  removed 5/80; 15,500 fingerling  walleyes were stocked 7/80 ",2/81 ,0
KENT_KENTLEAGUE_MNGM_0002_1.csv,5. Chemically reclaimed. ,5/68 ,0
JACKSON_CRISPELL_MNGM_0001_1.csv,"4. Fishery survey conducted May 11,  Chemical reclamation not warranted.  Largemouth bass population impressive. ",6/77 ,0
JACKSON_CRISPELL_MNGM_0001_1.csv,"5. Proposed antimycin treatment project  accepted by association. Treatment  contingent upon procural of chemical  (Chemical not received by June 1, ",5/78 ,0
JACKSON_CRISPELL_MNGM_0001_1.csv,"6. Lake treated with 1. 7ppb of antimycin  on 5/22/78. Kill appears adequate,  although more bass were killed than  anticipated. ",,0
ANTRIM_GREEN_MNGM_0001_1.csv,4. Poisoned August 1948. Closed to  use of live minnows. ,1951 ,0
CALHOUN_MONTCALM_MNGM_0003_1.csv,"3. Partial electrofishing survey  conducted 7/27/64  Gill net survey conducted 9/1/65.  Many large bullheads collected.  Also took panfish, perch, suckers,  and forage fish. ",7/64 ,1
OAKLAND_CRYSTAL_MNGM_0002_1.csv,"3. Chem. treated, rotenone 9/9/65 ",9/65 ,0
HOUGHTON_RICE_MNGM_0001_2.csv,6. Survey & manual removal 7/79. ,11/79 ,0
HOUGHTON_RICE_MNGM_0001_2.csv," Musky survival low, 40# p. seeds  removed, 78.8 # bullheads removed.  Since musky stocking began ave.  lengths of other species have not  changed.  2 con't. 2700 t. musky 14.8 cm  released 7/80 ",10/80 ,0
BARRY_HEAD_MNGM_0003_1.csv,"4. Treated with toxaphene, Sept. 63 ",6/77 ,0
INGHAM_REDCEDAR_MNGM_0001_1.csv,3. Lake chemically treated in Sept. ,BFV 9770 ,0
MASON_FORD_MNGM_0001_2.csv,"9. Five walleyes (15.0 - 19.2"")  taken in 18 gill net sets at  time of inventory in 1957. ",8/57 ,1
MARQUETTE_BEDSPRING_MNGM_0003_1.csv,3. Trout plants discontinued as of  1949. Removed from trout list  effective 1951. ,1951 ,0
MARQUETTE_BEDSPRING_MNGM_0003_1.csv,5. Treated with rotenone (9 gals) at  concentration of . 5ppm by LSI  Test netted by LSI. Complete kills  indicated.  Checked with test fish and found  non-toxic ,8/20/63 ,0
ALLEGAN_SCHMERHORNORADVENT_MNGM_0003_1.csv,3. Classified as winterkill lake. Open  to hook and line fishing at any time ,7/63 ,0
GLADWIN_HOISTER_MNGM_0006_2.csv,14. Impoundment drawdown will be  held down until spring of 1962. ,10/61 ,1
GLADWIN_HOISTER_MNGM_0006_2.csv,9. Lake poisoned following completion  of dam. ,1/60 ,0
VANBUREN_THREELEGGED_MNGM_0001_1.csv,10. Treated with Fintrol Concentrate  at 1.5 ppb. Removed 90% of the panfish  60% of the bass. ,9/72 ,0
IRON_NORWAY_MNGM_0001_1.csv,2. 4 gill nets set overnight in 9/62  produced perch only. Some rain-  bows reported caught in 1962  season. ,10/62 ,1
IRON_NORWAY_MNGM_0001_1.csv,"2. Gillnetting July 29-30, 1963 produced  only a few y. perch in poor condition  and 1 p'seed. By D.F.S.  3a. Poisoning of lake deferred  indefinitely because of opposition  from fishermen and U. S. Forest  Serv. Supervisor ",7/63 ,0
IRON_NORWAY_MNGM_0001_1.csv,4. Delete: Erradication of lake  not accomplished ,9/63 ,1
ALGER_MCNEIL_MNGM_0001_1.csv,2. Netting 7/69 indicates only large  and small bullheads present.  Possible winterkill lake. ,9/69 ,0
ONTONAGON_UNIONSPRINGS_MNGM_0001_1.csv,3. Main basin treated with rotenone  10/5/66; pond reflooded immediately  following treatment. ,10/66 ,0
PRESQUE_LOST_MNGM_0001_1.csv,3. Pike size limit removed on entire  Ocqueoc R. watershed 1973. ,,0
GOGEBIC_BANNER_MNGM_0002_1.csv,2. USFS road now within 1/8 mile  of lake. ,4-64 ,0
GOGEBIC_ORMES_MNGM_0001_2.csv,"10. Netted 1976-excellent b. gill  pop., LM bass also doing well. ",12/67 ,1
GOGEBIC_ORMES_MNGM_0001_2.csv,"11. Perch thinned 6/83, 71.2#  removed with 7.9# bullheads. BLG  present in high nos. ",11/78 ,0
MARQUETTE_GOLDMINE_MNGM_0003_1.csv,2. Fish collection and fisherman  dicate lake is lightly fished.  Bluegills abundant and L.M. bass  common. No evidence of walleyes  although present in 1946. ,,1
BARRY_BATES_MNGM_0002_1.csv,"8. Pond drained and treated with  rotenone, October 1962 ",,0
OSCODA_HUGHES_MNGM_0001_1.csv,"3. Treated with rotenone Aug. 30,  1971. Only black b. heads & sunfish ",3/79 ,0
KENT_LABARGE_MNGM_0003_1.csv,1. Done - numerous carp killed; ,5/56 ,0
MONTMORENCY_SUCKER_MNGM_0001_1.csv,"2. Poisoned in August, 1948. (barrier not  dam was built ",2/8/49 ,0
GOGEBIC_FOXPAW_MNGM_0002_2.csv,15. Stop logs removed 7/3/69. ,7/69 ,0
PRESQUE_SHOEPAC_MNGM_0001_1.csv,"6. Chemically treated, 9/80 ",2/81 ,0
MACKINAC_STROUBLE_MNGM_0003_1.csv,4. Checked 'winterkill' spring 1956  (severe) see reports ,1956.0,0
MACKINAC_STROUBLE_MNGM_0003_1.csv,"4. Checked ""winterkill"" spring 1959  (mostly minnows) see report  2a. Stocked 150(A) n. pike spring 1961  (FC) ",1959.0,0
IRON_RUNKLE_MNGM_0001_1.csv,5. Partially treated with rotenone  stocked with tiger muskies in 70. ,3/72 ,0
IRON_RUNKLE_MNGM_0001_1.csv,"6. Fyke netted in 1971. Two tiger captured. Bluegill growth much  better than prior to treatment  6a. Netted with fykes, traps  and gill nets June 1976;  no muskies taken, bluegills  very abundant and very sma ",3/72 ,1
GOGEBIC_CYRUS_MNGM_0001_1.csv,"2. Gill netted 7-64. Y. perch(+6. 8""), ",2/65 ,1
GOGEBIC_CYRUS_MNGM_0001_1.csv,"2. cont'd. netted 8/81. LMB abund.  and small; suckers, p.seeds & perch  overabund. B.Gills fair size; gold  shiners abund. 112# perch removed. ",1/83 ,0
GOGEBIC_CYRUS_MNGM_0001_1.csv,"3. Removal 6/22-24/82; 44 pounds of  CWS, 39 pounds YEP and 24 PSS  removed. Netting terminated due  to low catches. ",,0
GRANDTRAVERSE_CHRISTMASTREE_MNGM_0002_1.csv,1. Treated with toxaphene for a  complete kill August 1959. ,9/59 ,0
BARAGA_ALBERTA_MNGM_0002_2.csv,18. Treated with antimycin 10/12/71 ,5/70 ,0
BARAGA_ALBERTA_MNGM_0002_2.csv,21. Done. Treated w/1ppm rotenone  10/75. ,1/76 ,0
DELTA_BANANA_MNGM_0003_1.csv,3. Lake showed evidence of use but  catch records obtained. Only perch  showed up in gill net set 9/8/51 ,1951.0,1
BARAGA_ROLLAND_MNGM_0003_1.csv,7. Lake poisoned ,9/53 ,0
BARAGA_ROLLAND_MNGM_0003_1.csv,"12. Gill net surv. -51 brook trout, 4  creek chubs taken ",9/61 ,1
LUCE_TANK_MNGM_0003_1.csv,3. Poisoned (emul. rotenone) 8/10/50  (LSI) water still toxic.in October  after two tests (LSI) ,1950.0,0
SCHOOLCRAFT_LARD_MNGM_0003_1.csv,2. Discontinue stocking altogether  a few trout reported caught just  after spring breakup but nothing  doing rest of season. ,1961.0,0
MARQUETTE_SQUAW_MNGM_0002_2.csv,"9. Squaw and Little Squaw Lakes  treated with toxaphene (7PPB) in  April 1958. Test plant of 1,000  brooks and 1,000 rainbows made  in fall of 1958.  (cont'd) Rock barrier built across  Little Squaw outlet by L.&S. I. in  Spring 1958. Twelve groups of  hoad shelters installed 6-3-59. ",6-59 ,0
BARAGA_LAWS_MNGM_0001_2.csv,18. Done; treated w/1 ppm rotenone ,6/71 ,0
BARAGA_LAWS_MNGM_0001_2.csv,20. Netted 5/79. 13375 B. gills ave.  127 mm removed; represents 211  kg/ha. ,10/74 ,0
BARAGA_LAWS_MNGM_0001_2.csv,21. Netted 5/79. 13480b. gills  weighing 1253 kg removed W.  15 net nights. ,10/77 ,0
LUCE_OTTER_MNGM_0003_1.csv,3. Fish eradicated 8/13/64 (LSI) ,1964.0,0
CHARLEVOIX_BARNEYS_MNGM_0001_1.csv,8. Pike size limit removed-1976. ,2/79 ,0
GRANDTRAVERSE_TWINSOUTH_MNGM_0004_1.csv,2. Lake treated with rotonone  September 1959 ,9-60 ,1
GRANDTRAVERSE_TWINSOUTH_MNGM_0004_1.csv,2. Kill was complete; only bass and  trout present. ,3/67 ,0
OSCODA_BASS_MNGM_0003_1.csv,"5. Survey conducted May 1978. Good LM  bass pop. ogill & p. seed limited to  few large individuals. Perch abundant  mostly small. Growth rates good except  perch & small bass. If a winterkill  occurred, it was modest. ",3/79 ,0
NEWAYGO_KIMES_MNGM_0003_1.csv,1. Poisoned Sept. 1941 ,#784 ,0
STJOSEPH_LONG_MNGM_0003_1.csv,"5. Chem. treatment completed 95% kill.  Trout, LM bass, SM bass & bluegills  restocked ",9/9/69 ,0
STJOSEPH_LONG_MNGM_0003_1.csv,13. Done with fyke nets and shocking  boat. Approx 23 1b/ac of sm. panfish  removed. Not considered adequate ,,0
SCHOOLCRAFT_EAST_MNGM_0001_1.csv,"3. 17.5#/ac. YEP, WHS, BBH & pss  removed w/nets 81 by USFS crews. ",1982 ,0
LAPEER_UNNAMED_MNGM_0001_1.csv,1. Rotenone applied by airplane. ,10/71 ,0
MARQUETTE_WOLF_MNGM_0001_2.csv,7. Treated with 127 gal. rotenone ,10/63 ,0
DICKINSON_KATES_MNGM_0001_1.csv,1. Winterkill lake. Nearly pure yellow ,3/72 ,0
CRAWFORD_HARTWICK_MNGM_0001_1.csv,"2. Done-fall 1968- treated with rotenone  for a complete fish kill., and  in 1969 Redear X Green sunfish  were planted. ",2/69 ,0
ANTRIM_GREEN_MNGM_0001_2.csv,"11. Lake poisoned on Ocotber 3, 1956 ",'56 ,0
ANTRIM_GREEN_MNGM_0001_2.csv,"22. Chemically treated for total fish  fall, 1973. ",1/74 ,0
ANTRIM_GREEN_MNGM_0001_2.csv,"24. Chemically treated-10/76, ",2/79 ,0
ANTRIM_GREEN_MNGM_0001_2.csv,27. Gill net survey-11/77; 18 brook  trout & no other species collected. ,2/79 ,1
CHEBOYGAN_DOG_MNGM_0001_1.csv,3. Survey by electrofishing completed  in 1967. Lake apparently winterkills  each year. Only bullheads and  present. ,,0
MANISTEE_LEMON_MNGM_0004_1.csv,1. Lake gill netted 9/76. Few fish  collected. ,1/77 ,1
OAKLAND_HART_MNGM_0002_1.csv,"2. Chem. treated, rotenone 9/8/65 ",9/65 ,0
ALGER_BEAVER_MNGM_0002_1.csv,2. Manually removed 22.0# white  suckers and 2.2# brn. bullheads per  acre 6/2-16 and 7/10-17/83 ,,0
BENZIE_LIME_MNGM_0001_1.csv,2. Lake killed out with rotenone  summer 1963 ,1-64 ,0
BENZIE_LIME_MNGM_0001_1.csv,4. Walleye spawning area postponed  for the present ,3/67 ,1
GLADWIN_HOISTER_MNGM_0006_1.csv,1. Poisoned 9-19-40 ,(continued) ,0
SCHOOLCRAFT_MINERVA_MNGM_0001_1.csv,2. Cont. inv. by fish coll. w/fyke  and gill nets 8/14-15/67 and  water analysis. ,1968 ,1
SCHOOLCRAFT_MINERVA_MNGM_0001_1.csv,7. Manual removal initiated spring 82  with removal of 13.7#/ac YEP (618.4#  in 72 net nights ,1982 ,0
IRON_NORWAY_MNGM_0001_2.csv,8. DONE. 38.91bs/ac removed in 5/82; ,1/83 ,0
KALKASKA_SMITH_MNGM_0005_1.csv,"2. Treated with 30 parts per billion  of toxaphene, Aug. 25, 1959. by  L.S.I. ",9/59 ,0
KALKASKA_CROY_MNGM_0003_1.csv,1. Poisoned 8/58 with rotenone. ,12/58 ,0
SAGINAW_ZILWAUKEECITY_MNGM_0001_1.csv,1. Pond chemically treated in Sept. ,9/70 ,0
MARQUETTE_TWIN_MNGM_0001_1.csv,1. Lake poisoned in 1941. ,trout. ,0
MARQUETTE_TWIN_MNGM_0001_1.csv,4. Barrier to fish migration between  Twin and Hogam Lakes built in 1941. ,1/4/62 ,1
MARQUETTE_TWIN_MNGM_0001_1.csv,"13. Treated with rotenone (. 075 ppm)  on Sept. 22, 1961 ",,0
LUCE_BELLELAKEONE_MNGM_0004_1.csv,5. Gill netted 8/1/68 ,1968 ,1
ALGER_JOHNSWEST_MNGM_0001_1.csv,"4. Fish eradicated 7/19, 20/67 using  pro-nox fish. Toxicity checks in  Aug. and Sept. 1967 -- still toxic. ",1968.0,0
LAPEER_LAES_MNGM_0001_1.csv,1. Rotenone applied by airplane. ,10/71 ,0
GOGEBIC_MINK_MNGM_0003_1.csv,"1. Survey 10/78. N. pike present in  fair no' S. Y.perch, crappie, P. seed,  small W.suckers, brown bullhead and  common. Reported periodic winter kill ",11/78 ,0
GOGEBIC_SUN_MNGM_0002_1.csv,3. USFS netting shows a pop. structure  similar to that found in '59 survey.  See fish coll. card dated 7/66  Netted June 1977-good b. gill pop. &  excellent largemouth bass. ,7/66 ,1
MARQUETTE_HAYWIRE_MNGM_0001_1.csv,4. Fing. plants show rather poor  growth first fall and spring. Gill  nets and observations indicate  heavy population of large size  golden shiners. Larger brook  trout in good condition. ,,1
MARQUETTE_HAYWIRE_MNGM_0001_1.csv,"5. Treated with 6. 5 gal. rotenone  (. 6ppm)  Brook trout stocking program  (1,000-S) each fall) resumed  in 1961 ",,0
SCHOOLCRAFT_HUTT_MNGM_0002_1.csv,4. Manual removal initiated sp. '82 with removal of 32.9#/ac. YEP (782/9#  total) in 48 net nights ,,0
LAPEER_MINEWANNA_MNGM_0003_1.csv,"2. Sodium arsenite application: a. June  1955 - good kill. b. June 13, 1956  ineffective results. C. Re-treated  Aug. 30, 1956 - good kill. ",12-60 ,0
LAPEER_MINEWANNA_MNGM_0003_1.csv,4. Control project carried out using  pro-noxfish for toxicant. ,1961 ,0
LAPEER_MINEWANNA_MNGM_0003_1.csv,"5. Pike marsh barrier pub in but brood  fish not supplied so later removed,  in lieu pike stocking in lake prober  as below: 105 N. pike 13. 2"" planted. ",9/61 ,0
LAPEER_MINEWANNA_MNGM_0003_1.csv,8. Barrier removed. ,,0
LAPEER_MINEWANNA_MNGM_0003_1.csv,9. Two gill nets took 8 adult pike.  (over) ,,1
OTSEGO_BIGBEAR_MNGM_0002_2.csv,"11. Done, 5/71. Excellent kill, ",7/69 ,0
SCHOOLCRAFT_MID_MNGM_0001_1.csv,"2. Reclaimed 10/78 w/Pronoxfish.  Special regs (15"" min., 1 trout/  day and single pointed  artificials) effective 1/79. ",2/86 ,1
SCHOOLCRAFT_CUSINO_MNGM_0003_1.csv,10. Fish eradicated 8/11/64 using  emulsified rotenone (LSI) ,1964.0,0
IRON_HAGERMAN_MNGM_0001_1.csv,10. Done. Gill & trap netting showed  good population of warmwater fish. ,4/80 ,1
MACKINAC_MCALPINE_MNGM_0001_2.csv,16. Over 30#/ac. YEP removed 4/81  w/fykes. ,1982 ,0
GOGEBIC_TAMARACK_MNGM_0001_1.csv,2. Done 6/82. 280# PSS and 38#  bullhead removed. Terminated due  to low catches. ,,0
LAKE_SWITZER_MNGM_0003_1.csv,5. Cancel plans for poisoning because  of inventory results. I.A.R. ,,0
BARRY_SHAW_MNGM_0002_1.csv,1. Lake poisoned 10/1/62 (1 ppm  rotenone) by LSI ,(63) ,0
BARRY_SHAW_MNGM_0002_1.csv,4. Lake poisoned 6/17/63 (2 ppm  rotenone) by LSI ,GBB9/26/63 ,0
GOGEBIC_GRASS_MNGM_0001_1.csv,"5. Gill net survey completed. 10 fish  taken: 4 rainbow trout, 3 brook  trout and 3 yellow perch. ",6-63 ,1
KALAMAZOO_HAMILTON_MNGM_0003_1.csv,6. Gill netted 11/66. One brown and no  rainbow trout taken. ,1/67 ,1
SCHOOLCRAFT_DUTCHFRED_MNGM_0003_2.csv,8. Gill netted 9/17-18/64 Report  confirmed (Mgt) ,1966 ,1
SCHOOLCRAFT_DUTCHFRED_MNGM_0003_2.csv,14. Eradicated species present after  attempts 9/9/66 and 9/20/66. Lake  still toxic 11/11/66 ,1967 ,0
ALCONA_OBRIEN_MNGM_0001_1.csv,4. The trout planting program was  continued temporarily pending  repoisoning. Also repoisoned  with Fish-Tox. Kill incomplete.  Treated again with Fish-Tox (the  highly lethal type). Acomplete ,,0
ALGER_NAWAKWA_MNGM_0001_2.csv,"9. Done, 1981. 5.3#/ac. bullheads  removed 81. Only 1.3# taken  82 w/ similar effort ",2/86 ,0
MONTMORENCY_JACKSON_MNGM_0001_1.csv,2. Gill netted 7/68. Good LM Bass  population. ,1/72 ,1
KEWEENAW_MEDORA_MNGM_0001_4.csv,"22. Manaul removal 5/81. 3260# perch  removed ave. 5.8"". . No walleye reprod.  evident, rbw and sm. bass no's good ",1/82 ,0
KEWEENAW_MEDORA_MNGM_0001_4.csv,"23. Ex. gill netted 10/81. Lk. Medora  WF no's fair, perch growth rates  improved, continued removal necessary  in 1982 ",1/82 ,1
KEWEENAW_MEDORA_MNGM_0001_4.csv,22. (Cont.) 3195 pounds YEP removed  5/82. Five WAE year classes  exhibit good growth; 1981 year  class is strong. ,2/83 ,0
KEWEENAW_MEDORA_MNGM_0001_4.csv,"23. (Cont.) Gill netted 10/82. LMWF  abundant, YEP growth rates and  mean size increased over 1982.  RBW not collected. ",1/83 ,1
IRON_STAGER_MNGM_0001_2.csv,8. Done. Attempts at manual removal ,2/81 ,0
CALHOUN_DUCK_MNGM_0001_1.csv,5. Fish surveys conducted to up-date  status of fishery Gill nets set in  water 7/12/67. Electrofishing in  line area on 7/24/67. Warmwater  fishery generally above state avg.  in growth. ,,1
CALHOUN_DUCK_MNGM_0001_1.csv,6. Chem. thinning not warranted. ,,0
BARAGA_KELLY_MNGM_0003_1.csv,11. Oxygen determination indicates  lake winterkilling. ,3/18/52 ,0
CRAWFORD_KPLITTLE_MNGM_0002_1.csv,"2. Surveyed with gill & fyke in July,  1970. Only one yellow perch taken. No  other fish seen, ",3/79 ,1
KALKASKA_POTHOLE2_MNGM_0001_1.csv,3. Reclaimed w/rotenone 8/31/71.  Appeared to be complete kill. ,3/79 ,0
LUCE_PIKE_MNGM_0002_2.csv,12a. Gill netted 8/44/68 ,1968 ,1
LUCE_PIKE_MNGM_0002_2.csv,15. Begun 81: 3#/ac. BBH removed in  81. ,1982 ,0
LAPEER_ROBINSON_MNGM_0001_1.csv,1. Rotenone applied by airplane. ,10/71 ,0
GLADWIN_HOUSE_MNGM_0005_2.csv,12. Complete kill obtained ,10-60 ,0
GLADWIN_HOUSE_MNGM_0005_2.csv,15. Discontinue trout program.  This lake is too small to support a trout fishery in the heavily  used area. Netting planned to  presence of other species in the ,for ,1
IRON_PERCH_MNGM_0001_1.csv,"3. Done. Nets lifted 5/8/73, apparently  too late for walleye eggs. About  1000 lbs suckers removed. ",3/72 ,0
IRON_PERCH_MNGM_0001_1.csv,"3. Cont. Sucker removal attempted 5/82  we were too late, only 1700 1bs removed ",12/74 ,0
GOGEBIC_POMEROY_MNGM_0001_1.csv,2. Netting completed 8/65; substantial  portion of production tied up in  small perch and suckers. ,8/65 ,1
GOGEBIC_POMEROY_MNGM_0001_1.csv,"4. Netted 9/78, good bass & panfish  pop. This survey doesn't show perch  suckers to be a problem. N. pike no's ",11/78 ,1
JACKSON_GILLETTS_MNGM_0001_2.csv,5. Gill netting survey conducted ,8/1968 ,1
JACKSON_GILLETTS_MNGM_0001_2.csv,5. Experimental gill net survey  overnight 6/13/69. Carp predominate  N. pike fishery represented only by  Long nose gar plentiful. ,pike ,1
JACKSON_GILLETTS_MNGM_0001_2.csv,"9. 1, .100 gallons of rotenone applied  Total fish kill realized. Carp and  predominated.  Continued on card #2 ",7/30/69 ,0
BRANCH_LAVINE_MNGM_0001_2.csv,"12. Gill net survey conducted on June  21,22,23, 1978. 22 Rainbow trout  (8-16"") were collected in 16 net  nights. ",5/79 ,1
