LAKE NAME,CONTENTS,DATE,FUZZY MATCH,NO,Species,Stage,Trout,Perch,Rock Bass,Walleye,Smallmouth Bass,Pike,Suckers,Largemouth Bass,Bluegill,Bass,Green Sunfish,Bullheads,Pumpkinseed Sunfish,Rainbows,Brook trout,Panfish,Grayling,Trash,Black Spotted Trout,Montana grayling,Chubs,BrownsHybrid Sunfish,Sea Lamprey,Splake,Salmonid,Common Shiners,Tiger Muskies,Whitefish,Ichthyomyzon,Brown trout,Menominees,Sturgeon,Num
GENESSE_THREAD_MNGM_0003_1.csv,2. Fish pop. eradicated.  See stocking record 1955.,1955,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
GENESSE_THREAD_MNGM_0003_1.csv,4. See stocking record 1955 & 1956,10-5-55,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
GENESSE_THREAD_MNGM_0003_1.csv,5. No crappies stocked.,1955,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
GLADWIN_HOISTER_MNGM_0006_3.csv,"19. Planted 1, 000 legal brook trout  10/62.",10/62,0,0,,"legal, ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
GLADWIN_HOISTER_MNGM_0006_3.csv,23. Chemically treated fall 1971 and  restocked with rainbow trout.,1/72,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
GLADWIN_SECORD_MNGM_0001_1.csv,5. (add) Plantings completed 1966,1/68,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
GOGEBIC_ORMES_MNGM_0001_1.csv,"3. Netting indicates trout are surviving.  local fishermen report some trout  caught during summer of 1952  pressure very light, hence reduced  stocking rate.",1957,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
GOGEBIC_ORMES_MNGM_0001_1.csv,5. Local fishermen and Cons. Dept.  personnel report very few trout  taken.  5 (cont) No trout planted 1958 thru  1961. Reports indicate former  stocking produced fair to good  results.,12/61,0,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ALGER_GRANTS_MNGM_0001_1.csv,2. Planted as per 2 across in fall of  1951,12/51,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ALGER_GRANTS_MNGM_0001_1.csv,4. Planted as per 4 across in 52 & 53.  Fishermen report good brook trout & no  rainbows. Netting in fall 53 produced  no fish.,10/53,0,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ALGER_GRANTS_MNGM_0001_1.csv,"5. Planted as per 5 across in 1954, 55  and 56. T. Waters reported high temp.  to lake bottom in August 53. Fishermen  report brook trout catches in early  No netting done during period.",1957,0,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ALGER_GRANTS_MNGM_0001_1.csv,6. Planted as per 6 across in 1957 thru  1960. Fishermen continue to report brook  in early season. Netting in Sept. 1961  no fish,trout ,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
MONTCALM_WHITEFISH_MNGM_0001_1.csv,"5. Fish stocked as indicated, 8,000-  1956; 8,000-1957",7/64,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000.0
MONTCALM_WHITEFISH_MNGM_0001_1.csv,11. No walleyes taken following 2  years of fry plants. Plant  fingerlings and discontinue fry  plants.,,0,1,,"fingerlings, fing, ",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SCHOOLCRAFT_THUNDER_MNGM_0001_1.csv,"4. Inventoried with seine, gill nets  8/8-8/9/68--checked - for walleye  stock.",1968.0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ALGER_SHOESOUTH_MNGM_0001_1.csv,3. 500 (F) 1. m. bass stocked 9/3/59  (emergency plant),1959.0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.0
IRON_RUNKLE_MNGM_0001_2.csv,"5. Cont. Planting summary: 1970-  2,000 fing. tiger muskies; 1971-  375 fing. tiger muskies.",2/79,0,0,,"fing, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2375.0
GENESSE_LOBDELL_MNGM_0004_1.csv,2. Rainbows stocked starting in 1942,1948,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
MONTCALM_TURK_MNGM_0003_1.csv,2. Chem. treated with rotenone for  panfish reduction 8/56. Lake stocked  with 1500 SL 1. m. bass 1956 and  140 (L) pike 1957.,1/61,0,1,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640.0
OCEANA_WHITLOCK_MNGM_0001_1.csv,"3. Placed on stocking schedule,but  ripe fish not available this",3/60,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SCHOOLCRAFT_HERMANS_MNGM_0001_1.csv,5. Stocking plan tabled-see #2  recommendations,1980,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
CHARLEVOIX_HOFFMAN_MNGM_0001_1.csv,"1. Brook trout stocked: 1944-1,000  (yr.), 250 (A); 1945-1,000 (yr.)  Rainbow trout stocked: 1944-  1250 (A); 1945-1,000 (yr.)  Modified.  2 thru 9. Deleted.",1/29/46,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0
WASHTENAW_SCHASSER_MNGM_0003_1.csv,"1. Oxygen and Temperature tests were  made July 26, 1955. Titration re-  vealed insufficient oxygen below  the 10 foot level to justify  trout stocking",1955.0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BARAGA_ANDERSON_MNGM_0002_1.csv,"1. 500 7-9"" brown trout stocked.",5-61,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500.0
BARAGA_ANDERSON_MNGM_0002_1.csv,2. Netting indicates poor survival  of stocked brown trout.,5/63,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
LAPEER_BIGFISH_MNGM_0003_1.csv,3. RBT stocked annually as recorded.,57 12/67,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BARAGA_ALBERTA_MNGM_0002_1.csv,4. Annual brook trout stocking program  begun 1958,1/63,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
DICKINSON_KIMBERLEYCLARK_MNGM_0001_1.csv,1. Stocked (see 1965 and 1966 stocking  report),11/66,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
DICKINSON_KIMBERLEYCLARK_MNGM_0001_1.csv,"1. Cont. Planting summary:  1971-10,000 Y brooks, 1972-10,000 F-  brooks.",2/79,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0
DICKINSON_KIMBERLEYCLARK_MNGM_0001_1.csv,"2. Cont. Planting Summary:  1977-500 FF brooks, 1978-1,800 SF",2/79,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0
ANTRIM_BELLAIRE_MNGM_0001_2.csv,10. Lake trout stocking discontinued  in 1958 due to Great Lakes  rehabilitation program.,12/61,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ANTRIM_BELLAIRE_MNGM_0001_2.csv,13. Delete stocking of lake trout.  Change to splake plantings,1/74,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
ANTRIM_BELLAIRE_MNGM_0001_2.csv,16. Splake stocked 1966 to 1977-  plants temporarily discontinued  because of production shortage.,2/79,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
MONTCALM_COWDEN_MNGM_0001_1.csv,7. N. pike fingerlings stocked.,1972,0,0,,"fingerlings, fing, ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
MONTMORENCY_AVERY_MNGM_0001_1.csv,4. Stocked w/rbw 1973-1975.,2/79,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
DELTA_BANANA_MNGM_0003_2.csv,"10. Stocked 5000 (2.6"") rainbow  trout 9/19/66 (FC)",1966.0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0
DELTA_BANANA_MNGM_0003_2.csv,5. Stocked as recommended 1953.,1972.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SCHOOLCRAFT_BLUEGILL_MNGM_0002_1.csv,"4. 1,000 L. rainbow stocked, fall, 1963  (FC)",1963.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0
SCHOOLCRAFT_BLUEGILL_MNGM_0002_1.csv,"9. Stocked 2000 (2"") 1. m. bass 6/24/66  4, Stocked 5000 (SF) rainbow 5/23/66  (FC)",1966.0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.0
SCHOOLCRAFT_BLUEGILL_MNGM_0002_1.csv,9. Stocked with 2700 (F) LM Bass,1966.0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700.0
SCHOOLCRAFT_BLUEGILL_MNGM_0002_1.csv,"10. Stocked with 10,000 (F) bluegills",1970.0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0
IRON_ELLEN_MNGM_0002_2.csv,"1961. 2, 000 legal brook trout  and 1, 000 sub-legal rainbow  stocked in 1963.",10/64,0,0,,"legal, ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IRON_ELLEN_MNGM_0002_2.csv,11. 6150 legal rainbows stocked 1965,11/66,0,0,,"legal, ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6150.0
IRON_ELLEN_MNGM_0002_2.csv,"13. Done, Trout stocking discontinued,",1-78,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IRON_ELLEN_MNGM_0002_2.csv,"14. Cont. Planted as follows: 1971-  10,006 FF RBWs; 1973-7,200 Y RBWs;  1974-7,200 Y RBWs; 1976-7,260 Y RBWs;  1977-2,000 Y RBWs; 1978-7,200 Y RBWs.",2/81,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40866.0
OGEMAW_NERO_MNGM_0003_1.csv,5. (cont'd.) Planting discontinued.,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BARAGA_ROLLAND_MNGM_0003_2.csv,23. Brook trout stocked 1970-74.,trou ,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BARAGA_ROLLAND_MNGM_0003_2.csv,"23. cont'd. 3000 brook trout X 3.6""  stocked 8/75.",7/74,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0
JACKSON_GOOSE_MNGM_0001_1.csv,"1. Bluegills stocked 1937-38, 40-42.  Fyke and gill net survey 1945.  Gill net survey conducted 1946.  Panfish common. Oxygen checked  1946, 48, 51, 52, 55, 56, 57, 59,  Lake mapped 2/51 by IFR.  Lake classified as mortality lake--  open to year around fishing.",,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BARAGA_KNIGHT_MNGM_0001_1.csv,"2. 500 2.5"" LM bass stocked.",1949,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.0
KENT_TOOHEY_MNGM_0003_1.csv,4. Stocking discontinued,12/55,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
KENT_TOOHEY_MNGM_0003_1.csv,5. Stocked as recommended in 1959  and 1960,10/60,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
JACKSON_HORTONMILL_MNGM_0003_1.csv,"1.Stocking recommendations carried  out October 16, 1950",,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
GOGEBIC_BASS_MNGM_0004_1.csv,5. Muskellunge stocked.,6-63,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BARAGA_LAWS_MNGM_0001_1.csv,7. Planted as recommended 1962  through 1964.,1964,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
KALAMAZOO_GULL_MNGM_0004_2.csv,10. Trout stocked from 1962,1/75,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
KALAMAZOO_GULL_MNGM_0004_2.csv,"11. Done, 1970, 1971  11a. Atlantic salmon stocked from  1974-1976",11/76,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
CHIPPEWA_GARLINGHOUSE_MNGM_0002_1.csv,3. Stocked 100 (SL) 1961; 100 (L)  1962,1963,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
MARQUETTE_SQUAW_MNGM_0002_1.csv,"2. Planted 15,000 rainbow fingerlings  each year, 1943-46.",10-6-45,0,0,,"fingerlings, fing, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000.0
MARQUETTE_SQUAW_MNGM_0002_1.csv,"6. No fish planted, 1947 & 48. Over-  night gill net set yielded 19.9""  rainbow, with clipped dorsal  (Planted 1946).  Lievense (1948) reported it to be  a good rainbow lake, and this is  confirmed by Long & FO Seppala.",,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LAPEER_YOUNGS_MNGM_0001_1.csv,2. Restocked as recorded. Fish,71&72,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
MONTCALM_TOWNLINE_MNGM_0001_2.csv,"22. 20,000 channel cats; 20,000  bass stocked.",12-70,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000.0
KEWEENAW_LACLABELLE_MNGM_0001_1.csv,"1. No stocking, 1941-",3/62,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SAGINAW_LINTON_MNGM_0003_1.csv,1. Stocking recommendations carried  out 5/23/50.,5/50,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SAGINAW_LINTON_MNGM_0003_1.csv,"3. Stocked with 250 (8"") rainbow",1951,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0
SAGINAW_LINTON_MNGM_0003_1.csv,"5. Stocked with 700(715"") bgills and  500 (4"") 1. m. bass.",1955,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915.0
SAGINAW_LINTON_MNGM_0003_1.csv,"10. Restocked with 800 bgills, 200",1965,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0
ONTONAGON_ROBBINS_MNGM_0001_2.csv,15. Brook trout stocked 1969-73; not  avail. in 1974; brown trout substituted.,1/74,0,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
ONTONAGON_ROBBINS_MNGM_0001_2.csv,15. Splake stocked 1973.,12/74,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
BRANCH_MUD_MNGM_0001_1.csv,"1. Lake summarized and fish composi-  tion noted. Panfish and associated  species 9/39, 8/48.  Stocking: bgills 1937, 39-42;",12/79,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BRANCH_MUD_MNGM_0001_1.csv,2. Fish not stocked.,,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BARRY_PINE_MNGM_0004_1.csv,1. No stocking.,1950,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
GOGEBIC_REDBOAT_MNGM_0001_1.csv,"2. 500 legal brook trout (+7. 6"") stocked  in fall, 1960.",9/60,0,0,,"legal, ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.0
BRANCH_KENYON_MNGM_0001_1.csv,1. Bluegills stocked 1937-45; 1. m. bass  1944-45. General surv. conducted  Panfish common. P. A. S. acquired  6/9/52.,5/63,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
CALHOUN_GOGUAC_MNGM_0001_1.csv,1. Stocking: bgills 1937-45; 1. m.  1937-45; perch 1937-39.  P.A.S. purchased 6/24/42.  P.A.S. developed.  Lake mapped by IFR 1/51,6/64,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ALGER_CLYDES_MNGM_0001_1.csv,1. 500(F) 1. m. bass stocked 1947.,1947.0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.0
ALCONA_HUBBARD_MNGM_0001_1.csv,"2. Brush shelters by LSSI in 1947.  Rainbows (A) and 2-year-old lake  trout stocked regularly from  1944-1947. Program temporarily  discontinued because of few re-  ports. Resumed in 1949. Reports  of success of program are few,  some results have been obtained.",10/61,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
JACKSON_SWAINS_MNGM_0001_1.csv,"1. Stocking: bluegills 1938, 39, 41-43;",1940,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
JACKSON_SWAINS_MNGM_0001_1.csv,8. Trout stocking program discontinued.,7/66,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
MARQUETTE_FISH_MNGM_0004_1.csv,7. N. pike stocked as follows: 100  1961; 145 adults 1962; and 100  adults 1963,12/63,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.0
STCLAIR_BRYCEROAD_MNGM_0002_1.csv, Stocking unsuccessful probably due  to the established population of un-  desirsbl> species of fish.  Fish population poisoned out by use  of emulsifiable rotenone. ,9-26-52,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LAPEER_BASSO_MNGM_0001_1.csv,3. Restocked as recorded,11/71,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LUCE_LOST_MNGM_0003_1.csv,4. Stocked according to plan - see  stocking record.,10/49,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
