'LAKE NAME', 'CONTENTS', 'DATE', 'FUZZY MATCH'
IRON_RUNKLE_MNGM_0001_2.csv,5. Continued. 1979 - 320 fingerling  tiger muskies. ,4/80 ,1
IRON_RUNKLE_MNGM_0001_2.csv,"5. con't. 1980 - 5,000 finger-  ling walleyes. ",2/81 ,1
MONTCALM_TURK_MNGM_0003_1.csv,"4. Surv. seined 1951, 1958, 1959, 1960  creel census in 1958 and 1959. ",/61 ,1
MONTCALM_TURK_MNGM_0003_1.csv,5. See surv. seine summary ,10/61 ,1
NEWAYGO_HESS_MNGM_0003_1.csv,"1. Presently used for experimental  vegetation control. Samples  collected in 1953 showed sub-  average growth for bluegills and  crappies (sample of crappies was  small), and growth of pumpkinseeds  on the borderline between average  and sub-aver age. ",1/1950 ,1
SCHOOLCRAFT_HERMANS_MNGM_0001_1.csv,"2. Netted 75, 78 & 79: NOP & LMB nos.  low; panfish small; 50% of catch  composed suckers & bullhead. Pike  spawn. habitat limited. ",1980 ,0
CHARLEVOIX_HOFFMAN_MNGM_0001_1.csv,4. 72 brush shelters installed in  1949 ,12/58 ,0
LAPEER_BIGFISH_MNGM_0003_1.csv,1. None planted-cancel recommendation ,1/62 ,1
BARAGA_ALBERTA_MNGM_0002_1.csv,6. Netting shows suckers have again  become overly abundant ,6/63 ,1
BARAGA_ALBERTA_MNGM_0002_1.csv,"10. Netted 7/20/65.No brook trout  taken; 12 rainbows (+8. 7"") in  sample. Fishing has been very ",7/65 ,1
DICKINSON_KIMBERLEYCLARK_MNGM_0001_1.csv,3. Cont. Pretreatment beaver dam  removal washed out part of dam  (10-84). Dam repaired 11-84. ,1/83 ,0
MONTMORENCY_AVERY_MNGM_0001_1.csv,"2. Monies secured by Assessment District,  dam construction to be completed ,  Summer 1971. ",3/71 ,0
MONTMORENCY_AVERY_MNGM_0001_1.csv,5. Surveyed 10/75-no trout collected. ,2/79 ,1
DELTA_BANANA_MNGM_0003_2.csv,3. Delete. ,1972.0,1
DELTA_BANANA_MNGM_0003_2.csv,6. Delete. ,1972.0,1
DELTA_BANANA_MNGM_0003_2.csv,7. Delete. ,1972.0,1
DELTA_BANANA_MNGM_0003_2.csv,12. USFS logging road to lake. ,1972.0,1
SCHOOLCRAFT_BLUEGILL_MNGM_0002_1.csv,2. Sheet piling fish barrier constructed  across ditch between bluegill and  Byers lakes date 10/2/62 (LSI) ,1962.0,1
SCHOOLCRAFT_BLUEGILL_MNGM_0002_1.csv,7. Non toxic. See notes and ref.  6/6/63 (LSI) ,1963.0,1
OGEMAW_NERO_MNGM_0003_1.csv,2. No shelters instal led. Consider-  able cover in this lake. ,1953 ,0
OGEMAW_NERO_MNGM_0003_1.csv,6. (cont'd.) Warm water fish re-estab-  lished some time prior to 1950 ,,1
STJOSEPH_LONG_MNGM_0001_1.csv,3. No longer applicable ,1/73 ,1
MONTMORENCY_HIDDEN_MNGM_0001_1.csv,4. Delete. Not available. ,1/72 ,1
GOGEBIC_CHANEY_MNGM_0001_1.csv,"2. Netted 8/74; lake contains good  pop. of panfish, n. pike are abundant  but small. ",11/74 ,1
GOGEBIC_QUEEN_MNGM_0001_1.csv," present include perch, 1. m. bass,  and bluegill. ",12/78 ,1
BARAGA_KNIGHT_MNGM_0001_1.csv,1. Reconnaissance survey showed lake  to contain only suckers & creek  chubs. ,8/49 ,1
KENT_TOOHEY_MNGM_0003_1.csv,1. Lake surveyed -see surv. summary ,9/54 ,1
DICKINSON_HARDWOOD_MNGM_0001_1.csv,"1. 1979 - 30,000 walleye fingerlings. ",2/80 ,1
DICKINSON_HARDWOOD_MNGM_0001_1.csv,"2. cont. Significant winterkill of  walleyes observed 2/29/82 at dam and  0 2-24-82, 0.0 ppm 2 at dam.  2 cont. Signif. winterkill evident  spring '82. mostly blk. crappies, small  bullheads & sm. yell.perch. ",3/82 ,0
CASS_BAIR_MNGM_0003_1.csv,1. See seine survey summary. ,9/62 ,1
CASS_LAGRANGE_MNGM_0001_1.csv,"1. Excellent growth-bluegills, crappies, ",10/78 ,1
GOGEBIC_BASS_MNGM_0004_1.csv,3. Dropped. N. pike taken in survey  and are now present in Ontonagon  R. above Bond Basin. ,7-62 ,0
GOGEBIC_BASS_MNGM_0004_1.csv,"4. Resurvey shows lake now contains  n. pike bluegills, golden shiners  and bullheads in addition to species  in (1) above. ",7-63 ,1
GOGEBIC_BASS_MNGM_0004_1.csv,6. Barrier weir designed and installed  at outlet by LSI. ,3-37 ,1
GOGEBIC_BASS_MNGM_0004_1.csv,"10. Netting of 4/68 captured 50 muskys  averaging 31.6"" and 7#. Males were  sexually mature; females were either  hard or immature ",11/78 ,1
KALKASKA_WESTBLUE_MNGM_0003_1.csv,"17.4"", 14.8"" avg.), all of which  were of age-group II (1957 year-  class). ",,1
SCHOOLCRAFT_RIM_MNGM_0002_1.csv,"5. Begin '79; surveyed 10/80; BT  good; 19 captured, ave. lenght 13.9"" ",4/82 ,1
BARAGA_LAWS_MNGM_0001_1.csv,1. Survey shows lake contains small  perch and bluegills and a few ,6/58 ,1
SCHOOLCRAFT_LOST_MNGM_0003_1.csv,4. Delete. ,1972.0,1
SCHOOLCRAFT_LOST_MNGM_0003_1.csv,5. Delete. ,1972.0,1
SCHOOLCRAFT_LOST_MNGM_0003_1.csv,6. Managed as recommended. ,1972.0,1
MONTCALM_TOWNLINE_MNGM_0001_2.csv,19. Pike marsh constructed. ,12/7 ,1
MONTCALM_TOWNLINE_MNGM_0001_2.csv,27. Survey completed;panfish growth  improving following selective treat-  ment. ,1979 ,1
KEWEENAW_LACLABELLE_MNGM_0001_1.csv,"7. Intensive surv. shows very few  or saugers present. No evidence of  walleye spawning success. Fair numbers  n. pike, crappies and rock bass, good  of fair-sized perch comprise balance  & panfish pop. Large numbers of adult  were present in midsummer, but only  were present in fall. Moderate numbers  suckers and bullheads are also present.  sea lamprey adult taken. TBD-LSI ",alewives ,1
KEWEENAW_LACLABELLE_MNGM_0001_1.csv,"9. Netting of 7/68 took 5 walleyes  y. perch, n. pike, bl. crappie, S. , m,  rock bass cont. to comprise gamefish  See fish coll. card dated 7/22-26/68 ",One ,1
SAGINAW_LINTON_MNGM_0003_1.csv,11. Treatment evaluated. See notes  and references. ,,1
MARQUETTE_HORSESHOE_MNGM_0001_1.csv,1. Done. See notes & reference dated ,3/5/ ,1
ONTONAGON_ROBBINS_MNGM_0001_2.csv,16. contd. 500 brn trt 18.5 cm rel ,1/82 ,1
BRANCH_MUD_MNGM_0001_1.csv,3. Brush shelters not installed. ,,0
BARAGA_THOMAS_MNGM_0001_1.csv,"2. Special regulations approved by  Commission effective Jan. 1, 1972. ",,1
LENAWEE_SAND_MNGM_0001_1.csv,"1. Fisheries survey April 1927;  warmwater fish, especially bluegills  and perch, predominated. PAS purchased  8/15/40. Lake mapped March 1941.  survey 1941 indicated bluegills as  and small. Water analysis Aug. 1949  no oxygen below 30 ft. ",1970 ,1
IRON_SWAN_MNGM_0001_2.csv,"10. Con't. 1980 - 8,250 fingerling  walleyes ",2/81 ,1
DICKINSON_SILVER_MNGM_0002_1.csv,1. 100 brush shelters installed in  fall of 1955. ,6/66 ,0
DICKINSON_SILVER_MNGM_0002_1.csv,2. Netting of lake completed ,6/66 ,1
ONTONAGON_ORMES_MNGM_0001_1.csv,1. Done. Anderson and Long ,1949.0,1
CALHOUN_GOGUAC_MNGM_0001_1.csv,3. Survey shows lake contains good  population of fair to good-size  bluegills. Bass and perch fair.  N. pike present (reportedly in fair  numbers). Carp present and judged  common to abundant ,6/65 ,1
CALHOUN_GOGUAC_MNGM_0001_1.csv,6. Electro-shocking survey conducted  9/21/77. Bluegills & Pseeds are  small. ,,1
SCHOOLCRAFT_INDIAN_MNGM_0005_2.csv,8. Delete. ,1972.0,1
SCHOOLCRAFT_INDIAN_MNGM_0005_2.csv,9. As recommended.  16a. Delete. ,,1
ALCONA_HUBBARD_MNGM_0001_1.csv,"2. Brush shelters by LSSI in 1947.  Rainbows (A) and 2-year-old lake  trout stocked regularly from  1944-1947. Program temporarily  discontinued because of few re-  ports. Resumed in 1949. Reports  of success of program are few,  some results have been obtained. ",10/61 ,0
JACKSON_SWAINS_MNGM_0001_1.csv,3. 25 brush shelters installed  1948-49. ,1965 ,0
JACKSON_SWAINS_MNGM_0001_1.csv,9. Trap & fyke net survey conducted  10/11/79. Panfish fishery appears  of average quality; 2 large rainbow  trout also captured. ,3/70 ,1
MACKINAC_SILVER_MNGM_0003_1.csv,1. Partial survey made 8/13/48  (Mason IFR) ,1948 ,1
LAPEER_BASSO_MNGM_0001_1.csv, made dam. ,11/70 ,0
LUCE_LOST_MNGM_0003_1.csv,3. Fishing excellent 1949-50 ,10/50 ,1
MONTCALM_CLIFFORD_MNGM_0001_1.csv,2. Lake partially surveyed as  recommended ,3-65 ,1
MONTCALM_CLIFFORD_MNGM_0001_1.csv,4. Partial treatment program initiated  (see mgt. cards) ,10/67 ,1
MONTCALM_CLIFFORD_MNGM_0001_1.csv,5. Lake surveyed (see fish coll.  data) ,2/68 ,1
MONTCALM_CLIFFORD_MNGM_0001_1.csv,9. Delete ,1975 ,1
MONTCALM_CLIFFORD_MNGM_0001_1.csv,11. Selective treatment completed ,1979 ,1
MONTCALM_CLIFFORD_MNGM_0001_1.csv,13. Survey completed; panfish small.  No walleyes. ,,1
CALHOUN_GRAHAM_MNGM_0003_1.csv,"5. Electro-shocking survey conducted  on June 27, 1978. Scale samples  taken. Bass look very good. ",5/79 ,1
MARQUETTE_LILLY_MNGM_0004_1.csv,nan 1927 survey report by Dr. Carl Hubbs  this management card to Region and ,,1
KALAMAZOO_PORTAGEANDBLUE_MNGM_0001_1.csv,1. Done. Excellent growth-all gamefish. ,10/78 ,1
HOUGHTON_PIKE_MNGM_0001_1.csv,2. Netted 7/74; contains large numbers  of bullheads & small perch & fair  numbers of walleye and n. pike. ,12/74 ,1
HOUGHTON_PIKE_MNGM_0001_1.csv,"2. Y. perch & bullheads overabundant,  few n. pike & walleyes present ",10/76 ,1
HOUGHTON_PIKE_MNGM_0001_1.csv,"5. cont. 131,800 N. Pike fry & 17,000  W. eye fry rel. 1981 ",1/82 ,1
DICKINSON_HAMILTON_MNGM_0001_1.csv,4. Brush shelters installed Fall  of 1952. ,12/55 ,0
DICKINSON_HAMILTON_MNGM_0001_1.csv,6. Pike marsh development deemed  undesirable because (1) sufficient  pike spawning area avail in upper end lake and 2) de delopment of such a ,4 54 ,1
KEWEENAW_MEDORA_MNGM_0001_3.csv,"15.5"", r'bow, LM whitefish abundant,  perch abundant but small. ",11/74 ,1
ALGER_COOK_MNGM_0001_1.csv,2. Fishing reputation fair with few  large n. pike taken 1950-1962. USFS  acquired frontage on NW shore ,3/63 ,1
IRON_LOWERMICHIGAMMERESRVR_MNGM_0001_1.csv,1. Done. Yellow perch and pumpkinseeds  abundant but small. crappies and  walleyes look good. ,3/82 ,1
KENT_EMERALD_MNGM_0002_1.csv,1. Lake surveyed. See summary ,9/52 ,1
MARQUETTE_BASS_MNGM_0004_1.csv,1. Mapped-Michigan Emergency Conservation  Corps. ,1936 ,1
MARQUETTE_BASS_MNGM_0004_1.csv,2. General observations regarding  present. ,6/73 ,1
MARQUETTE_BASS_MNGM_0004_1.csv,3. Excellent habitat for small and  largemouth bass and panfish. Marginal  spawning facilities for northern pike  although conditions ideal for tiger  muskellunge. ,6/73 ,0
OSCODA_HELMER_MNGM_0003_1.csv,2. 18 shelters 1949 ,,0
LAKE_LLAKE_MNGM_0003_1.csv,"1. Mapped March, 1956. ",2/57 ,1
LIVINGSTON_MURRAY_MNGM_0002_1.csv,4. Netting survey conducted 7/25/61.  See summary. ,10/61 ,1
LIVINGSTON_MURRAY_MNGM_0002_1.csv,5. Done. See survey summary ,7/66 ,1
MARQUETTE_WOLF_MNGM_0001_1.csv,2. Good catches in 1951 and netting  in fall showed survival but few  creel census records. ,6/57 ,1
ANTRIM_HANLEY_MNGM_0001_1.csv,"3. Bellaire Improv. Assoc. plans  to arrange agreement with the  Charlevoix Light & Power Co.  to stabilize the level of  Intermediate L. by control of  its dam, which will also affect  Hanley L. Stabilization should  improve spawning conditions for  pike. ",12/68 ,0
ANTRIM_HANLEY_MNGM_0001_1.csv,4. Surveyed July 1968 ,12/68 ,1
JACKSON_CRISPELL_MNGM_0001_1.csv,"3. Survey conducted 7/30/64 L.m.  above state average. Bluegilis,  p. seed, y. perch below state avg. ",12/76 ,1
IRON_MARTEN_MNGM_0001_1.csv,3. Done. Trapnetting and gillnetting  in 1960 by D. F. S. ,10/63 ,1
CALHOUN_NOTTAWA_MNGM_0002_1.csv,"5. Fishery survey conducted with nets  May 29,30, 1974. Warewater fishery  average quality. ",,1
GRANDTRAVERSE_BOARDMAN_MNGM_0001_1.csv,"6. Sample made, n. pike abundant 7. Done ",1/67 1/67 ,1
MARQUETTE_FLOPPER_MNGM_0003_1.csv,2. Fisheries management survey  accomplished. ,7/51 ,1
MARQUETTE_FLOPPER_MNGM_0003_1.csv,3. Trout lake designation retained. ,1952 ,1
MARQUETTE_FLOPPER_MNGM_0003_1.csv,5. Fishing pressure light due to  remoteness of pond. No action on suggested  dam. ,2/55 ,0
GOGEBIC_DAWN_MNGM_0001_1.csv,5. Netted 5773; t. muskys now ave. ,6/73 ,1
GOGEBIC_DAWN_MNGM_0001_1.csv,"7. Netted 9/78. 6 brook trout 6"" and  26 p. seeds collected. ",12/79 ,1
GOGEBIC_DAWN_MNGM_0001_1.csv,6. cont'd 2850 assn. brk trt 4.3 cm  rel 5/81 ,,1
MARQUETTE_SUNDSTORM_MNGM_0002_1.csv,See notes and reference dated ,11-60 ,1
ALGER_TROUT_MNGM_0001_1.csv,4. Twelve shelters with marker poles  installed in fall of 1954. ,1957 ,0
ALGER_TROUT_MNGM_0001_1.csv,10. Spawning gravels installed 1979. ,1/80 ,1
BARRY_HEAD_MNGM_0003_1.csv,"5. Fyke net survey conducted. Generally  slow growth, but panfish do eventually  attain good size. ",,1
MONTMORENCY_ESS_MNGM_0001_1.csv,4. Lake treated September 1963 ,1/7/64 ,1
ALLEGAN_SCHMERHORNORADVENT_MNGM_0003_1.csv,1. See Rec. No. 2 ,5/62 ,1
LIVINGSTON_WHITMORE_MNGM_0004_2.csv, without artificial light 5/1/31 and  7/15-8/15 by order of Director  of Conservation. ,12/51 ,1
LIVINGSTON_WHITMORE_MNGM_0004_2.csv,10. Circuit Ct. consent decree issued  which prohibits filling on defined  area. ,1953 ,1
GOGEBIC_GOGEBIC_MNGM_0001_1.csv,"5. Further studied, 1941, 1942, 1947 ",1948 ,1
GOGEBIC_GOGEBIC_MNGM_0001_1.csv,7. 1948: brush shelters(56) installed  along SW shore. ,1/68 ,0
GOGEBIC_GOGEBIC_MNGM_0001_1.csv,10. Nets were set but obviously too  as only ripe males were captured;  eggquotas were not filled. ,,1
MARQUETTE_LITTLE_MNGM_0004_1.csv,1. 1949 - fall - 500 (A) rainbows  1950 - fall - 500 (A) 11  1951 - 500 (A) rainbows ,B-1952 ,1
MARQUETTE_LITTLE_MNGM_0004_1.csv,"4. 80 brush shelters installed in  fall, 1950 ",,0
MARQUETTE_LITTLE_MNGM_0004_1.csv,"5. Extensive netting in 1951 by IFR  crew and creel census for 1950,  151, 152 failed to show a single  rainbow. Netting in 1951 showed  presence of northern pike and  largemouth bass. Northern pike  probably recent introduction.  See (5) across. ",,1
GLADWIN_HOISTER_MNGM_0006_2.csv,8. Reexamination of the lake in the  summerof 1952 whowed that temperature  and chemistry conditions were  still favorable for trout. Two  brook of good condition were  collected. Warm-water fish were  stunted. A dam is currently being  installed in the outlet.  8 cont. Dam completed in 1955.  367 fin-clipped legal brook trout  stocked 4/50 ,1956 ,0
GLADWIN_HOISTER_MNGM_0006_2.csv,9. Lake poisoned following completion  of dam. ,1/60 ,0
GLADWIN_HOISTER_MNGM_0006_2.csv,12. See recommendation #17. ,10/61 ,1
GLADWIN_HOISTER_MNGM_0006_2.csv,13. Artificial trout spawning area  developed. ,10/61 ,1
MARQUETTE_BAT_MNGM_0003_1.csv,"2. Management survey conducted  August 17 and 18, 1960. ",1960.0,1
CASS_JUNO_MNGM_0001_1.csv,1. Done. Excellent bluegill pop.  Good growth by all species. ,10/78 ,1
CASS_JUNO_MNGM_0001_1.csv,4. No longer applicable ,,1
BARRY_BAKER_MNGM_0003_1.csv,3. Water analysis indicates possible  trout habitat. ,1/67 ,0
GOGEBIC_BUCK_MNGM_0003_1.csv,"4. Netting completed 8/65. Good pop.  of brook trout 6""-14""; excellent  condition. ",65 ,1
GOGEBIC_BUCK_MNGM_0003_1.csv,12. 2800 temiscamie brook trout ave ,7/67 ,1
GOGEBIC_BUCK_MNGM_0003_1.csv,"3.3"" rel. 10/82. ",7/67 ,1
DICKINSON_REDDAM_MNGM_0003_1.csv,5. Inlet creek dry. ,1950 ,1
MARQUETTE_TWIN_MNGM_0001_2.csv,"16. Gill net collections in 1966  indicate good habitat for brown  trout. Minnows present.  17 Yearling browns planted in '67 and  Yearling rainbows planted in  1969 due to shortage of browns.  18 Survey 6/69 indicates good survival  growth of brown trout, though  all trout collected under 14"",  average in weight. ",9/66 ,0
BARRY_CROOKEDUPPER_MNGM_0001_1.csv,2. See netting survey of 1963 ,2/67 ,1
ALLEGAN_PIKE_MNGM_0003_1.csv,6. Netting shows rough fish population.  No trout captured. ,10/66 ,1
VANBUREN_FOURTEEN_MNGM_0001_1.csv,4. Survey completed-growth analysis  shows a further decline since 1966. ,6/76 ,1
WASHTENAW_SUGARLOAF_MNGM_0001_1.csv,"1. m. bass, 1937-45; perch 1937-38.  Lake mapped by IFR Feb. 1944.  Surveyed Aug. 1944. Fish noted: n.  (abundant); 1. m. bass, rock bass,  crappies, p. seeds, bgills, gar, bowfin,  forage fish. Seine and gill net  survey Sept. 1946. Panfish, bowfin,  gar and bullheads taken. ",1950.0,1
WASHTENAW_SUGARLOAF_MNGM_0001_1.csv,"2. Lake designated as exp. ""test"" lake  for a period of 5 yrs. (1946-1950)  Panfish pop. not impaired. ",1953.0,1
WASHTENAW_SUGARLOAF_MNGM_0001_1.csv,"1. m. bass is 16"" and n. pike is 20""  Regulations imposed for 5 yrs  (1954-1958) ",,1
ALGER_MCNEIL_MNGM_0001_1.csv,1. Mapped by CCC crews ,1939 ,1
PRESQUE_LOST_MNGM_0001_1.csv,2. Surveyed 7/76 & 6/78 good warm->  water fish populations. ,2/79 ,1
GOGEBIC_LONG_MNGM_0001_1.csv,"1. cont'd. Netted 8/81. Sm.bass smal  & abundant, n. pike & weye nos low;  b.gills overabundant & small. Sucker  & bullhead nos. low. Growth of all  species is poor. ",1/82 ,1
BRANCH_UNION_MNGM_0001_2.csv,5. Suitable spawning marsh not ,8/80 ,1
ALGER_FISH_MNGM_0002_1.csv,1. Observations made during summer  1957 - lake almost dry. ,1957.0,1
ALLEGAN_HUTCHINS_MNGM_0001_1.csv,2. See seine survey summary 6/62 ,10/62 ,1
ALLEGAN_HUTCHINS_MNGM_0001_1.csv,9. Survey conducted. Few pike taken.  Panfish growth we-1 above state average. ,5/76 ,1
MACKINAC_MILLECOQUIN_MNGM_0003_1.csv,1. Dam constructed and completed ,1965.0,0
MONTMORENCY_SUCKER_MNGM_0001_1.csv,"2. Poisoned in August, 1948. (barrier not  dam was built ",2/8/49 ,0
MONTMORENCY_SUCKER_MNGM_0001_1.csv,"8. Surveyed, 1968--slow growing perch. ",2/72 ,1
GOGEBIC_FOXPAW_MNGM_0002_2.csv,"11. XXXX CON'T, Lake netted 6/12/69,  no fish collected.  18, Netted 11/78. L. perch, b.gill,  W. sucker, com. shiner, and creek  collected, Data inconclusive. ",6/69 ,1
ALLEGAN_MINER_MNGM_0003_1.csv,"6. Addition: 2. Property secured  for marsh development, 1969, (CO-OP)  by lease. ",6/70 ,1
ALLEGAN_MINER_MNGM_0003_1.csv,8. con't Excellent fingerling  1970 to date. ,8/71 ,1
ALLEGAN_MINER_MNGM_0003_1.csv,"10. Done. BLuegill growth slightly  average. Bass, pike, and crappie growth  well above average. ",,1
VANBUREN_NORTH_MNGM_0003_1.csv,1. No longer applicable ,1/73 ,1
GOGEBIC_CYRUS_MNGM_0001_1.csv, Largemouth bass of small average  size. ,12/61 ,1
ANTRIM_BELLAIRE_MNGM_0001_1.csv,8. 96 shelters installed in 1955  120 shelters installed in '56  25 shelters installed in '54 and  '55 by club members ,,0
IRON_ICE_MNGM_0001_1.csv,2. Brush shelters installed in fall  of 1956. ,6/67 1-78 ,0
SCHOOLCRAFT_BASSLITTLE_MNGM_0001_1.csv,9. Began 1982. ,981 ,1
IRON_ELLEN_MNGM_0002_1.csv,3. Survival and growth of brook  trout good. Fishing pressure  moderate--success fair. ,3-55 ,1
NEWAYGO_LEAF_MNGM_0001_1.csv,"1. Surveyed July, 1969. Only bullheads ",7/69 ,1
NEWAYGO_LEAF_MNGM_0001_1.csv,4. Fry stocked in adjoining marsh.  NOTE: This was an attempt to establish  pike population in Leaf Lake by  stocking fry in the adjacent  control structure present. Marsh  connected to lake by small dredged ,northern ,0
BARAGA_ROLLAND_MNGM_0003_1.csv,9. Barrier dam installed ,1959 ,0
ALGER_BAYEAST_MNGM_0001_1.csv,1. See IFR report 1535 unpublished & ,1961 ,1
MONTMORENCY_TWINTOMAHAWK_MNGM_0001_1.csv,2. Done. Also golden shiners. ,2/72 ,1
KENT_OLIN_MNGM_0003_1.csv,1. Partial survey no management ,1953.0,1
LUCE_TANK_MNGM_0003_1.csv,8. 31 groups (10/grp) of Hoad  shelters placed in 10' contour ,1957.0,0
BARRY_CEDARBIG_MNGM_0003_1.csv,2. Done. Good growth on all species  except bass ,6/80 ,1
MONTCALM_TOWNLINE_MNGM_0001_1.csv,3. Completed - see lake rehab. rept. ,1957 ,1
MONTCALM_TOWNLINE_MNGM_0001_1.csv,"13. Completed-8, 474(1. 5"") pike  in upper marsh and 26, 302(1.2"")  in lower marsh ",10/61 ,1
MONTCALM_TOWNLINE_MNGM_0001_1.csv,14. See survey seine summary ,11/61 ,1
MONTCALM_TOWNLINE_MNGM_0001_1.csv,15. Second pike spawning area  dam constructed ,1961 ,0
MONTCALM_TOWNLINE_MNGM_0001_1.csv,18. Lake surveyed (see fish coll.  data) ,,1
KEWEENAW_LACLABELLE_MNGM_0001_2.csv,11. cont. 2300 t. musky rel 8/81 ,1/82 ,1
KEWEENAW_LACLABELLE_MNGM_0001_2.csv,"9. (Cont.) Netted 8/83. By weight  20% of sample were panfish, 22%  game fish and 58% rough fish.  Panfish were small sized, NOP  large, SMB small sized. ",10/83 ,1
MARQUETTE_SQUAW_MNGM_0002_2.csv,"9. Squaw and Little Squaw Lakes  treated with toxaphene (7PPB) in  April 1958. Test plant of 1,000  brooks and 1,000 rainbows made  in fall of 1958.  (cont'd) Rock barrier built across  Little Squaw outlet by L.&S. I. in  Spring 1958. Twelve groups of  hoad shelters installed 6-3-59. ",6-59 ,0
HOUGHTON_THIRTEENMILE_MNGM_0002_1.csv,1. Reconnaissance survey shows lake  contains small perch and p. seeds.  Some small bass reported present ,10/63 ,1
KEWEENAW_MEDORA_MNGM_0001_1.csv,11. Barrier weir installed. ,11/56 ,1
BARAGA_LAWS_MNGM_0001_2.csv,13. 3000 kamloop rainbow (+3.1) ,6/67 ,1
ONTONAGON_ROBBINS_MNGM_0001_1.csv,1. Low head dam completed ,1957 ,0
BARAGA_NETRIVERFLOODING_MNGM_0001_1.csv,1. Netted 5/78; large pop. of small ,11/78 ,1
BARAGA_NETRIVERFLOODING_MNGM_0001_1.csv, N. pike small and no's low. ,,1
IRON_SWAN_MNGM_0001_1.csv,"2. Mgt. survey done 6/5-15, 62 by  Field mgt. section.  Treated by Dr. B. Domogolla 1953,  1954. Cutrine used, results were  good. Treated by Mr. and Mrs.  Cogswell in 1958, 1959, 1960, 1961.  Copper sulphate used. Results  were good. ",6/62 ,1
IRON_SWAN_MNGM_0001_1.csv,7. Pike marsh potential checked and  water analysis run. ,10/62 ,1
IRON_SWAN_MNGM_0001_1.csv,9. Done. Fish pop. in balance--pike -  marsh not necessary at present.  9a. Pike and/or walleye rearing  marsh now necessary. ,8/2/66 ,1
GOGEBIC_REDBOAT_MNGM_0001_2.csv,11. Netted 9/78. B.gill and crappies  small & abundant; 1974 splake ave.  Lm. bass nos low. suckers becoming ,1/73 ,1
GOGEBIC_REDBOAT_MNGM_0001_2.csv,16. 4287 assn brk trt 4.3 cm rel 5/81  2500 dom brk trt 9.5 cm rel 9/81. ,11/80 ,1
GOGEBIC_REDBOAT_MNGM_0001_2.csv,"16. (Cont'd) 3750 Temiscamie brook  trout rel 10/82 @3.7"". ",1/82 ,1
IRON_MALLARD_MNGM_0003_3.csv,2. Dam is being maintained in fair  condition ,"3/55, ",0
CHARLEVOIX_BARNEYS_MNGM_0001_1.csv,7. Surveyed by CMU-1976. ,1/74 ,1
KENT_EMMONS_MNGM_0002_1.csv,"1. Lake treated, not successful.  See lake rehabilitation report. ",8/56 ,1
ALCONA_HUBBARD_MNGM_0001_2.csv,13. Small community marsh constructed ,3/79 ,1
